Illumicode,N,Mean GRN,Dev GRN,Mean RED,Dev RED
6290241,25,3556,646,3149,519
6290273,34,4429,1011,2659,381
6290278,37,5054,1542,207,102
6290326,33,5541,1104,249,129
6290343,31,1379,358,1760,587
6290348,47,6987,1370,208,90
6290360,28,173,58,503,193
6290369,15,4245,1037,460,217
6290376,30,192,109,649,256
6290438,32,452,157,3722,814
6290577,32,305,104,12739,1472
6290615,27,10675,2162,1882,390
6290707,26,2059,731,1122,494
6290717,50,5222,1283,191,108
6290768,35,208,100,5512,1006
6330019,40,6947,1301,23939,2591
6330022,36,7135,1559,6158,1527
6330131,27,1592,431,176,76
6330136,29,258,114,396,161
6330180,22,8333,1847,216,67
6330292,43,656,203,7366,1107
6330369,34,8120,2076,348,154
6330392,27,4405,837,152,86
6330468,27,212,112,195,83
6330538,33,3799,1057,828,276
6330546,34,2909,618,7115,952
6330692,33,1154,380,5742,1238
6330709,38,10400,2322,377,166
6350008,25,6037,1634,4865,1125
6350102,34,5872,1055,218,114
6350138,37,13476,2454,9466,1523
6350162,28,6002,1104,206,108
6350189,30,3585,769,1843,531
6350240,37,10816,2244,289,118
6350341,21,391,106,6133,768
6350414,24,4867,830,5827,1022
6350450,33,9115,1725,265,98
6350458,29,6670,1588,1406,459
6350669,30,14673,2611,1230,306
6370021,23,13183,2977,10416,1543
6370075,21,3791,812,574,164
6370088,41,265,95,1716,595
6370091,31,420,141,3651,584
6370112,33,1039,391,246,143
6370128,14,1430,317,206,84
6370170,32,12120,2489,319,147
6370204,27,1598,333,6266,1160
6370358,36,219,93,3131,712
6370400,31,9117,2029,265,95
6370470,30,417,157,2177,588
6370475,31,402,109,1429,391
6370497,22,10927,1655,270,98
6370537,24,7837,1434,434,158
6370593,26,225,104,2456,742
6370601,32,11418,2064,14940,1883
6370670,28,203,91,1583,446
6370682,29,6357,1373,1709,570
6370754,28,9852,2706,6085,1306
6380154,22,219,112,919,289
6380156,33,288,122,4317,984
6380315,27,368,109,2035,591
6380332,23,10223,2237,277,100
6380605,21,843,279,369,130
6380608,33,3938,834,205,94
6380612,23,228,120,184,101
6380619,31,443,143,7813,1268
6380707,42,1272,458,1858,461
6380719,32,261,141,932,307
6380725,31,739,217,17651,2243
6400014,31,256,97,450,182
6400021,23,166,104,202,107
6400025,20,232,156,177,90
6400048,35,2785,857,208,99
6400142,22,390,179,1575,324
6400181,32,598,169,11483,2083
6400270,23,347,103,7744,1308
6400274,35,261,111,184,96
6400292,27,609,183,516,213
6400451,32,1918,505,186,98
6400471,30,11469,2224,282,86
6400544,39,8278,1457,286,112
6400632,28,11933,2506,2766,564
6420059,24,371,158,6568,1312
6420093,27,330,109,4159,656
6420121,27,6429,1413,5792,1065
6420273,44,6501,1405,389,176
6420274,33,2504,741,182,74
6420360,24,3455,980,1019,382
6420367,32,10832,2220,547,241
6420458,28,240,105,2607,517
6420465,25,5723,914,3339,646
6420551,37,227,106,180,84
6420672,22,8572,1636,210,90
6420707,24,7723,1826,230,109
6420717,28,8756,1776,384,157
6420731,25,4839,1107,9411,1325
6420736,21,247,76,190,91
6450014,28,294,105,159,65
6450075,25,676,203,5136,770
6450121,28,271,112,3808,553
6450156,31,10983,2764,425,177
6450180,33,299,107,3648,797
6450273,28,196,88,140,62
6450309,32,206,118,186,93
6450382,28,454,199,4095,761
6450435,22,354,114,2245,488
6450603,29,14093,2559,1935,555
6450687,21,257,144,798,220
6450747,29,246,143,171,104
6480047,24,323,127,414,121
6480048,37,744,266,613,273
6480053,24,11387,2066,1042,238
6480102,31,384,121,2325,783
6480154,27,9450,1155,239,78
6480181,24,5542,804,3828,643
6480184,24,2861,721,1630,478
6480193,26,3855,752,2649,683
6480196,28,338,108,5261,861
6480209,22,4695,819,283,113
6480215,35,914,267,10253,1587
6480309,36,15823,3342,2430,688
6480348,27,3493,1009,1408,387
6480376,44,4126,918,312,166
6480403,27,11103,2321,598,152
6480411,24,214,101,180,78
6480446,31,438,163,371,212
6480523,39,269,112,1508,542
6480577,35,201,110,3673,1113
6480626,21,2652,762,202,74
6480670,35,495,175,2249,419
6480674,25,5404,1405,773,333
6480678,37,1256,333,2881,859
6480687,33,23413,4257,1976,417
6480739,37,8683,2079,238,102
6480747,29,329,113,1275,434
6520059,28,276,119,2111,638
6520274,24,247,88,174,76
6520324,20,546,216,339,133
6520332,36,7696,1508,237,82
6520338,35,9204,2002,634,211
6520341,24,2067,439,684,198
6520382,32,3377,833,194,80
6520402,27,4113,843,2463,547
6520427,31,3044,658,14843,2006
6520446,26,2669,597,1694,564
6520474,33,11267,1907,400,133
6520543,32,7704,1510,259,90
6520564,27,5367,1313,456,151
6520647,32,3761,865,4266,1015
6520681,28,407,150,222,68
6520706,34,475,145,3668,752
6520743,18,6776,1507,216,61
6520750,36,334,159,1690,363
6550019,29,1376,452,782,233
6550035,27,7771,1924,305,108
6550037,30,241,94,215,99
6550040,32,184,89,233,86
6550088,32,11626,2501,326,109
6550095,22,257,110,7560,1007
6550102,19,279,119,146,43
6550201,13,341,104,3551,979
6550332,25,235,122,765,266
6550348,35,204,76,382,144
6550491,36,4861,1059,4918,705
6550521,19,311,123,173,91
6550608,23,531,137,6106,1606
6550717,30,251,118,4183,1082
6550725,24,2210,616,178,68
6550739,31,2232,559,2661,765
6550750,28,10539,1810,332,107
6550767,23,20207,2648,6651,942
6560025,31,4791,1255,822,282
6560040,28,858,302,2772,787
6560181,29,6967,1700,704,278
6560193,33,259,103,4498,1101
6560274,24,6551,1226,207,73
6560341,32,371,114,213,77
6560347,29,1195,327,744,366
6560386,26,496,84,6077,1469
6560402,31,9640,1568,314,77
6560465,37,583,211,238,122
6560482,23,9856,1749,339,125
6560484,32,731,251,1458,529
6560564,25,1254,298,6265,1561
6560653,32,294,117,1695,375
6560674,16,272,148,2035,538
6560750,27,2178,674,1625,790
6580040,15,411,233,1290,399
6580091,27,244,96,1001,389
6580204,33,10147,2300,363,120
6580338,26,259,83,1233,346
6580373,20,4985,1131,2710,788
6580402,34,288,119,194,96
6580435,34,3113,567,26788,2635
6580474,35,5043,1416,4051,1088
6580523,27,261,121,189,96
6580528,32,275,104,643,211
6580546,28,1188,266,15273,1993
6580639,31,206,101,426,141
6580743,25,572,258,3214,791
6580747,36,11067,2621,264,103
6590020,24,13486,2087,2238,353
6590154,31,854,329,2689,484
6590228,17,213,110,6025,720
6590309,37,6010,1157,256,116
6590403,23,222,75,183,109
6590437,43,1219,323,7534,1062
6590458,19,9527,1825,224,99
6590475,20,201,97,135,62
6590500,34,230,97,1687,370
6590608,31,19013,3448,4847,1037
6590768,39,8145,1960,7702,1661
6620020,26,1190,211,12784,1635
6620075,38,2254,714,7480,1832
6620110,32,649,286,246,112
6620132,48,4647,982,216,92
6620161,37,360,169,225,123
6620300,38,7344,1529,7084,1074
6620390,38,3671,870,1923,543
6620403,34,414,147,218,132
6620427,31,10457,2028,258,95
6620543,30,6483,1337,3682,710
6620600,20,522,145,3358,596
6620670,32,479,181,2675,571
6650037,22,2791,754,2218,766
6650048,28,5239,1395,211,73
6650059,34,324,152,2861,594
6650400,22,7155,1423,235,93
6650452,26,1094,350,715,252
6650477,30,317,109,897,340
6650482,38,3533,805,214,74
6650484,31,3611,638,195,94
6650575,26,549,144,1129,351
6650593,31,4607,1458,3089,810
6650674,33,1767,482,151,61
6650678,36,5855,1123,4268,706
6650717,20,231,84,4718,846
6650743,15,194,71,1012,301
6650747,32,6280,1263,296,87
6660132,34,398,122,3429,850
6660184,23,2112,526,1106,240
6660187,31,248,91,179,76
6660202,19,4729,1354,249,124
6660315,21,5572,1004,191,85
6660348,32,207,93,6491,923
6660368,28,2452,755,6616,1427
6660392,39,241,111,183,68
6660563,25,2894,681,558,143
6660601,34,2592,602,4537,797
6760019,32,255,119,180,79
6760053,23,4048,755,245,86
6760079,27,254,104,1245,400
6760082,20,204,79,157,86
6760092,25,4920,1547,2022,559
6760121,29,2594,682,663,223
6760202,33,4376,898,3699,863
6760273,31,899,241,4847,562
6760301,41,10044,2513,8989,1632
6760307,33,558,202,3507,1015
6760348,27,246,126,176,70
6760370,26,416,135,1978,340
6760446,29,247,138,1290,228
6760494,23,8283,1715,260,123
6760519,27,1209,410,314,153
6760537,27,319,126,5418,912
6760541,22,192,100,219,100
6760603,28,3252,572,208,78
6760681,23,435,151,2630,716
6760730,26,577,140,240,90
6760768,36,8644,1149,511,283
6770010,24,4957,1372,207,78
6770047,37,341,116,7381,1381
6770070,19,242,139,636,285
6770086,23,244,135,2371,629
6770168,38,4248,770,193,88
6770215,32,201,81,1311,519
6770220,20,4594,613,1564,331
6770274,24,721,253,8486,1740
6770347,31,4481,980,670,275
6770348,23,2514,686,1637,453
6770364,24,7588,1513,295,103
6770390,28,1604,431,4050,853
6770450,29,8344,2324,271,88
6770504,30,1340,451,1175,422
6770546,30,1486,267,531,257
6770670,24,8370,1361,326,115
6770681,21,388,149,177,74
6840014,33,669,219,276,106
6840059,29,8810,1265,9750,993
6840091,37,1921,587,217,121
6840102,34,228,114,188,104
6840148,33,241,133,156,72
6840187,30,4682,1312,264,144
6840193,32,6317,1497,371,150
6840274,28,3022,471,188,71
6840367,22,252,92,3891,693
6840372,22,3877,693,210,61
6840403,39,8358,1937,3552,731
6840598,19,209,76,404,115
6840605,18,289,114,689,256
6840608,25,240,109,1548,395
6840609,36,9203,1681,1965,502
6840615,30,5426,1345,275,112
6840709,29,478,158,249,120
6840743,26,2740,844,184,87
6860072,29,234,108,3925,898
6860228,26,1375,497,241,103
6860253,37,6986,1193,221,83
6860274,25,3036,885,2045,358
6860288,34,1372,430,3531,896
6860364,42,5729,1475,3311,923
6860370,22,6700,1259,252,82
6860373,30,8171,1668,1748,472
6860382,20,3526,712,5162,746
6860450,28,10888,2709,503,270
6860491,18,244,114,1089,568
6860538,33,9536,1929,261,123
6860678,43,4255,741,167,71
6900068,33,7778,1512,229,86
6900086,36,4483,1298,9374,2636
6900156,34,6661,1292,220,115
6900201,26,3933,1059,1341,364
6900341,29,6570,1086,2809,557
6900348,30,2459,653,4252,983
6900376,34,9212,1926,276,115
6900463,24,430,135,1158,256
6900500,34,8214,2026,309,137
6900612,35,1644,475,8327,2086
6900682,27,2483,653,184,78
6940138,37,8144,1505,708,221
6940156,37,4617,1072,26844,3412
6940192,38,464,152,1915,504
6940196,35,483,125,4113,887
6940246,39,250,103,185,69
6940286,31,5788,1616,226,88
6940347,29,225,132,165,71
6940370,31,2717,479,1100,257
6940379,27,410,170,4034,525
6940403,35,15629,3055,15077,2612
6940408,36,2405,639,189,88
6940441,24,3043,676,1236,253
6940445,25,215,106,2294,414
6940474,25,4946,1070,889,331
6940577,18,4923,1243,228,119
6940593,39,327,160,4811,1346
6940753,34,679,256,4547,822
6960022,34,240,120,170,71
6960026,33,376,123,2370,745
6960072,24,1851,425,5056,1258
6960097,24,675,186,5767,1062
6960133,25,7037,1276,210,107
6960167,35,5485,870,1092,287
6960168,36,3268,885,176,66
6960180,24,6366,1756,1956,482
6960187,31,6740,1320,241,105
6960196,27,10089,1938,224,81
6960280,32,3283,777,23375,2641
6960445,38,254,121,9808,1425
6960598,17,440,172,2342,360
6960615,22,7285,2172,225,93
6960685,25,9246,1660,386,141
6960731,24,290,138,10681,1000
6960747,29,7408,1412,3275,781
6960762,32,8940,2141,1418,521
6980026,28,773,246,179,87
6980072,24,642,187,2206,529
6980131,21,1928,522,160,55
6980253,28,453,159,3717,1031
6980377,20,311,123,737,213
6980397,32,233,123,191,99
6980465,24,10482,1651,321,90
6980477,50,297,112,155,75
6980497,31,5213,957,2050,468
6980546,36,11394,2107,1395,509
6980601,20,3501,791,246,102
6980603,36,1207,214,14798,1796
6980609,18,7050,1807,235,92
6980692,16,1913,409,204,72
6980725,39,18227,4215,2231,528
7000020,38,663,172,172,86
7000088,37,12394,2076,4322,730
7000128,43,230,97,258,115
7000167,29,218,104,149,93
7000259,26,364,167,880,335
7000296,34,6847,1150,216,118
7000324,32,314,139,3061,621
7000343,28,3076,607,226,147
7000411,31,3661,804,538,213
7000474,23,12133,2447,750,455
7000494,32,9304,2444,243,117
7000500,29,264,127,2722,653
7000504,26,6015,1118,1235,343
7000521,31,7965,1655,9403,1479
7000541,36,3664,1035,199,96
7000543,19,2370,683,3641,577
7000671,28,5910,1552,251,107
7000709,23,219,112,1142,364
7000725,23,194,106,2243,669
7000730,33,1448,485,200,87
7040010,26,1196,400,594,235
7040019,20,1154,426,853,221
7040092,34,8000,1340,283,118
7040129,32,240,109,355,156
7040131,11,221,107,215,72
7040170,41,188,71,1153,351
7040220,20,375,171,5307,1194
7040239,31,366,156,6413,1390
7040343,39,4673,1012,202,80
7040390,28,4675,1075,2613,636
7040538,32,2534,530,1744,488
7040630,24,4331,961,277,146
7040674,26,9190,1277,473,153
7040711,24,8223,1850,218,83
7040731,35,8783,1575,220,93
7040768,39,11198,1958,321,125
7050152,34,1601,500,197,102
7050184,13,295,100,2078,344
7050193,40,6695,1223,2139,447
7050241,31,5773,1297,7698,1354
7050300,36,245,139,11864,1709
7050301,36,400,149,5081,1359
7050333,32,7750,1818,250,100
7050347,32,317,121,797,300
7050497,34,1979,562,7848,1430
7050537,33,370,131,6340,1480
7050672,49,6542,1618,210,99
7050707,35,322,147,6573,952
7050730,23,4985,1050,6828,1178
7100020,31,5247,1092,3967,960
7100138,31,1102,391,1998,706
7100286,33,270,119,154,49
7100288,30,10289,2247,249,71
7100307,22,209,95,1939,302
7100343,18,497,140,206,89
7100433,35,9190,1665,351,94
7100521,31,414,131,2883,863
7100546,19,311,134,5991,932
7100554,28,6978,1394,3663,617
7100564,28,2384,984,1430,393
7100609,33,7110,1277,4189,913
7100692,32,1260,465,1069,508
7100746,25,207,72,233,80
7150064,20,1316,420,623,289
7150075,25,451,161,192,103
7150176,34,1622,429,1326,393
7150259,26,3499,972,260,119
7150274,29,278,107,173,80
7150296,32,993,298,6053,1189
7150465,28,933,261,1557,384
7150600,33,4888,945,220,91
7150601,35,1583,359,18469,2621
7150639,28,823,194,9068,1635
7150647,27,376,140,2567,540
7150670,32,257,119,5270,840
7160072,35,682,217,228,144
7160100,27,8621,1633,318,90
7160128,35,7993,2264,851,371
7160246,37,341,113,247,108
7160301,35,249,111,8130,1451
7160309,36,186,85,163,65
7160402,30,227,124,2144,749
7160431,29,6696,1481,4793,1042
7160468,28,2979,662,1716,352
7160598,38,610,187,6399,1072
7160600,27,4477,1213,254,94
7160605,25,6925,1430,237,120
7160634,30,7984,1679,249,110
7160725,27,2138,668,903,296
7200059,29,215,95,1328,363
7200136,33,2328,641,2138,601
7200161,30,249,109,1073,321
7200209,28,3585,792,234,84
7200241,19,493,174,3424,829
7200400,32,1382,435,3027,898
7200553,20,4360,969,2314,448
7200608,22,1843,517,190,93
7210017,34,512,145,2968,603
7210022,16,189,94,1149,497
7210121,36,305,125,555,196
7210128,44,278,113,1469,459
7210202,34,8303,2038,214,63
7210278,35,545,214,12141,1542
7210343,19,4796,1486,1352,352
7210382,27,3556,774,178,93
7210392,38,392,202,191,78
7210431,41,2592,587,186,84
7210553,26,3184,902,191,82
7210646,41,200,100,1946,553
7320136,19,379,88,3372,727
7320138,17,1872,397,229,78
7320170,30,5522,881,1384,324
7320204,34,494,143,2335,773
7320228,24,7111,1205,215,98
7320246,37,218,118,196,112
7320309,24,1554,571,5403,1568
7320398,22,1218,352,642,304
7320446,18,6034,1527,297,97
7320497,30,3173,825,2062,419
7320519,28,1824,421,10608,1725
7320619,39,552,150,8257,1426
7320743,24,354,97,5225,703
7330019,21,259,103,180,82
7330020,39,309,126,201,82
7330040,27,220,112,1593,622
7330091,27,236,89,188,78
7330142,25,2819,579,1125,343
7330181,31,362,113,4019,829
7330189,23,593,245,219,68
7330204,27,379,146,5110,832
7330241,19,808,218,4528,682
7330270,20,195,93,2498,737
7330280,23,4292,838,178,81
7330288,27,4223,890,208,93
7330292,27,11702,1996,348,106
7330301,25,8230,1741,542,333
7330315,29,3972,724,1055,383
7330332,24,358,108,6189,1327
7330445,27,252,107,1925,300
7330471,33,613,176,432,182
7330523,21,1905,517,234,84
7330577,30,285,102,2165,477
7330615,29,304,127,1227,321
7330619,21,4305,1132,166,64
7330669,19,231,100,152,62
7330750,33,262,131,1577,415
7330762,32,192,102,255,121
7380044,42,455,175,2908,637
7380064,22,5386,1174,193,101
7380079,32,355,115,1640,442
7380086,37,255,102,2428,706
7380097,28,4013,785,2516,616
7380167,27,949,244,3473,1219
7380193,29,2888,587,181,88
7380309,25,218,78,166,97
7380324,20,719,272,4959,991
7380373,36,989,235,3502,539
7380446,31,278,99,5085,957
7380484,35,13445,2938,2406,676
7380487,28,7480,1583,324,97
7380619,36,497,132,1561,643
7380731,28,1318,418,221,103
7400086,18,426,151,528,157
7400110,24,226,105,172,69
7400133,29,637,219,4581,1155
7400161,28,11140,1947,243,94
7400239,36,4565,915,211,92
7400241,31,2885,606,206,112
7400273,38,441,143,5306,1030
7400300,27,279,136,10121,948
7400315,30,7078,1651,200,93
7400373,29,639,297,1870,492
7400379,25,1446,449,577,185
7400408,25,254,137,1285,410
7400414,30,307,111,2356,898
7400450,36,346,137,10734,1343
7400487,22,3513,782,1804,509
7400524,34,7627,1368,205,72
7400544,34,306,159,247,88
7510037,19,361,160,287,121
7510048,33,10159,2358,986,245
7510093,14,1170,370,242,72
7510136,21,4787,890,268,139
7510192,42,288,102,6014,846
7510301,19,236,108,3544,764
7510309,24,234,138,2843,956
7510367,23,4036,885,234,106
7510373,36,4061,792,198,81
7510377,26,4447,957,191,69
7510427,31,4446,1387,213,80
7510450,27,1571,403,142,68
7510537,33,1967,554,189,83
7550056,20,360,137,1158,589
7550113,18,296,108,654,255
7550139,33,4977,921,2256,429
7550154,34,3977,1263,203,96
7550162,23,2967,501,1753,502
7550291,33,10790,1901,274,102
7550301,15,215,106,716,248
7550347,32,4735,1111,675,288
7550367,28,2683,543,2480,529
7550437,17,5783,1390,221,85
7550494,26,269,97,2952,663
7550500,28,471,161,5493,1290
7550577,32,2305,394,199,111
7550670,35,264,121,4189,676
7550685,21,248,111,163,61
7560041,30,1330,308,19708,3022
7560070,21,283,118,2418,434
7560095,31,6039,1437,3926,881
7560121,33,1345,354,193,104
7560152,33,4687,951,673,356
7560154,24,6826,1584,2636,764
7560156,26,10043,1559,10131,1356
7560189,35,410,146,11695,2088
7560201,30,4191,855,1283,362
7560253,32,4511,774,1744,346
7560328,28,8207,1819,6951,1254
7560368,24,1122,350,1324,438
7560669,34,197,103,1211,475
7560730,17,3834,508,3755,499
7570020,35,342,116,2185,578
7570064,36,723,196,3985,683
7570152,29,1699,460,11059,1869
7570204,34,5593,1310,5557,1071
7570240,20,4802,898,180,79
7570379,23,6767,1116,234,98
7570403,29,7054,1416,184,58
7570445,30,464,208,4553,1060
7570521,17,234,83,170,68
7570615,39,517,186,6720,1052
7570717,48,15978,3400,4174,932
7570739,37,6660,1512,258,112
7570762,30,479,252,982,375
7610020,41,8190,1726,215,77
7610082,37,5546,1130,220,108
7610131,29,8441,1581,3510,479
7610139,22,208,77,899,259
7610154,41,6973,1349,1562,421
7610400,30,4168,1179,2444,773
7610561,37,6355,1441,350,146
7610612,29,1833,405,692,212
7610711,44,187,89,212,97
7610736,38,291,118,2371,477
7650072,33,243,103,1208,414
7650091,23,368,180,4919,1145
7650110,31,468,91,5697,793
7650181,26,6478,1063,356,156
7650286,28,4759,904,208,93
7650341,37,1661,544,800,298
7650390,43,7918,1604,5447,1008
7650465,35,8384,1396,318,119
7650630,32,4977,1014,200,79
7650670,34,4655,1173,1386,352
7650681,26,421,128,3564,660
7650706,30,3865,798,196,87
