Illumicode,N,Mean GRN,Dev GRN,Mean RED,Dev RED
1850754,22,5822,1275,1932,425
1940164,25,213,65,1892,324
1940202,23,166,100,953,260
1940286,27,1547,393,565,180
1940379,38,8004,1784,475,193
1940392,33,1008,301,517,176
1940400,33,2504,699,1057,305
1940414,32,837,315,901,304
1940450,36,929,273,10883,1514
1940491,39,419,175,387,147
1940564,21,407,137,8202,1369
1940626,22,1600,455,224,79
1940685,23,4363,921,2489,646
1940736,20,6848,1331,238,75
1980164,49,407,145,2783,486
1980278,26,348,121,4490,987
1980327,40,7514,1248,3969,871
1980369,39,9401,1930,238,83
1980370,37,877,258,1510,359
1980379,34,163,72,150,70
1980382,36,236,124,1059,309
1980392,34,19492,3439,2969,605
1980519,26,246,121,2467,656
1980632,24,274,144,4351,547
1980707,34,423,136,4898,1129
1980711,22,2531,600,204,86
1990167,33,3280,951,709,207
1990253,37,16193,3690,3693,833
1990278,29,3047,763,1639,513
1990370,29,4561,661,199,48
1990386,32,13576,3276,2514,729
1990470,32,235,63,385,125
1990475,34,8440,1630,388,132
1990477,37,238,108,1411,380
1990594,38,9018,1823,322,113
1990731,32,10657,2537,254,93
2000026,36,2190,503,8387,1427
2000041,25,9672,2734,887,262
2000139,27,5440,861,273,126
2000196,30,182,92,173,69
2000202,39,8784,1438,234,105
2000241,30,9184,2071,1939,457
2000253,37,5086,1145,7665,1494
2000300,31,4783,675,203,81
2000369,42,5642,1285,3771,916
2000379,11,227,82,1470,419
2000470,36,8376,1432,382,161
2000543,32,201,92,156,87
2000593,30,324,135,4425,1389
2000678,27,214,107,149,64
2000731,23,468,141,4299,714
2000747,19,4315,901,561,141
2030113,25,4640,706,217,75
2030154,21,308,105,721,215
2030215,29,274,113,3251,513
2030296,32,8928,1827,219,69
2030367,29,1912,585,2152,527
2030377,43,4981,1195,7845,2024
2030563,35,408,164,3862,996
2030612,34,3648,735,196,73
2030626,28,332,140,185,64
2030689,39,3682,945,3426,552
2060041,31,227,124,3348,964
2060056,22,4248,1046,173,60
2060138,35,226,123,1459,288
2060162,26,3985,1132,245,91
2060201,29,3675,751,218,90
2060241,36,9320,1934,230,93
2060274,42,3376,827,10601,2866
2060288,21,301,179,164,56
2060309,39,5910,1194,181,82
2060390,29,5836,1181,204,82
2060400,38,2371,462,1096,349
2060523,25,292,92,892,245
2060626,35,1929,530,235,98
2060647,31,485,121,1904,738
2060706,37,242,89,205,77
2060736,38,4483,1052,201,86
2070014,34,1612,398,195,96
2070025,38,9745,1909,291,74
2070037,23,5057,1169,250,100
2070112,35,1031,254,3292,853
2070131,34,340,123,5964,1126
2070176,27,9059,1654,308,135
2070181,30,2591,645,3380,891
2070202,31,663,175,8263,1359
2070239,27,210,119,171,93
2070240,32,4134,858,1841,451
2070369,39,3302,686,4151,641
2070537,25,2006,435,3388,765
2070593,38,521,149,14468,2339
2070609,30,1295,288,241,102
2070678,23,160,59,193,102
2070747,25,271,111,328,132
2070762,29,7505,1464,220,84
2100040,39,4576,949,22262,3107
2100093,32,3745,637,204,88
2100168,28,578,198,4286,770
2100300,17,2437,557,184,82
2100367,34,277,136,3010,807
2100504,22,215,104,174,61
2100593,21,3692,592,3481,590
2100731,22,3954,901,201,67
2120037,22,5155,1172,2826,524
2120040,33,5541,1109,3495,854
2120068,34,1702,366,6208,1188
2120138,31,236,96,187,70
2120154,38,370,152,8186,1174
2120228,24,271,141,1984,527
2120278,22,4260,774,1762,541
2120356,38,279,137,6827,1590
2120491,35,196,78,143,61
2120551,27,2473,573,183,79
2120647,34,7105,1502,3388,606
2120709,24,263,95,181,91
2190113,33,241,137,2863,732
2190128,28,380,105,222,83
2190133,26,13195,3348,2269,446
2190240,26,204,81,2194,640
2190259,22,3540,790,236,110
2190301,24,1056,313,442,172
2190309,28,255,100,202,75
2190356,32,251,78,10474,1313
2190369,25,8591,2449,5324,1133
2190474,28,3997,1066,195,111
2190543,25,2122,612,192,64
2190561,23,271,108,167,58
2190608,38,386,114,10164,1357
2190672,26,314,88,4196,672
2190687,33,430,131,1882,405
2190719,29,2398,529,187,75
2230040,31,388,148,262,143
2230341,38,8194,1615,421,129
2230348,27,205,93,2243,619
2230451,35,2180,526,2374,720
2230519,25,4179,878,1664,482
2230639,30,6275,1232,22714,3202
2230678,33,8021,2107,1449,471
2230685,23,1447,362,185,74
2260010,34,2429,677,1764,568
2260021,25,236,132,1275,423
2260022,32,338,104,146,64
2260059,28,2986,684,1875,278
2260066,37,5185,1057,1689,494
2260133,34,251,101,3975,923
2260148,33,389,130,1971,531
2260156,32,2722,832,1123,301
2260162,35,273,88,205,116
2260164,36,911,294,177,72
2260193,23,166,80,185,108
2260301,32,4224,1020,219,101
2260315,29,176,79,201,77
2260360,43,9454,1916,247,99
2260471,42,3098,732,1588,389
2260537,25,477,143,152,55
2260646,30,7226,1224,5061,928
2260647,32,218,90,3501,849
2260711,30,3311,658,1721,550
2260747,30,2330,611,156,61
2320044,33,273,110,173,77
2320114,33,20916,3051,9978,1423
2320273,29,4550,917,251,127
2320300,27,2504,653,227,106
2320347,25,937,208,144,54
2320356,37,735,199,204,98
2320358,36,5004,592,3852,740
2320372,33,8750,1469,248,98
2320431,38,8377,1481,319,131
2320435,27,5077,1234,815,276
2320546,33,2395,538,3270,631
2320551,32,5036,980,168,65
2320563,24,7033,1144,3794,680
2320601,31,1257,332,6436,1129
2320612,32,218,87,1082,464
2320678,37,4318,965,1702,393
2320685,35,212,100,418,158
2320731,27,345,101,1013,228
2340037,35,2537,799,1752,617
2340047,33,3900,1085,1141,338
2340161,27,1877,442,235,86
2340246,38,386,147,12098,1935
2340288,31,221,115,7132,1141
2340328,36,615,211,2451,616
2340333,33,377,144,5754,1019
2340379,27,322,147,5785,1112
2340386,30,3039,597,4912,1136
2340520,26,205,106,135,63
2340608,25,305,131,2934,548
2340615,46,256,103,5115,1041
2340754,28,187,85,149,69
2350075,32,10320,1976,3248,617
2350121,23,1781,417,2230,596
2350204,36,256,106,143,40
2350356,25,393,105,3787,729
2350368,27,374,114,188,93
2350376,40,4015,1087,11574,2826
2350379,26,225,93,1574,411
2350402,27,223,58,1174,411
2350477,35,4214,1090,247,128
2350543,29,9606,1386,264,127
2350554,27,366,92,3639,1025
2350561,40,3444,735,13343,2605
2350678,38,8255,1725,262,88
2350711,29,9049,1904,230,68
2350730,37,341,106,7522,1514
2360113,39,1499,348,14103,2239
2360121,30,5962,1610,476,166
2360129,29,926,300,2660,657
2360324,21,2520,578,220,139
2360367,30,4985,944,1856,580
2360491,32,3948,1102,785,329
2360500,27,7412,1135,330,147
2360521,35,6242,1228,258,100
2360538,40,9340,2238,362,150
2360630,36,305,97,3254,553
2360632,30,7195,990,7103,851
2370129,27,572,172,1372,492
2370189,50,372,148,3491,726
2370193,32,231,126,260,118
2370291,25,355,105,136,48
2370338,24,213,121,178,75
2370373,18,1443,523,405,171
2370433,22,2469,489,662,195
2370474,30,5246,1421,202,95
2370603,26,10715,1695,6999,1021
2370608,31,7324,1392,289,132
2370671,26,458,182,4919,1543
2370687,31,247,79,1870,399
2450022,33,9649,1552,4576,908
2450162,28,182,70,168,71
2450176,29,196,85,192,73
2450192,37,1491,456,3737,904
2450220,20,4496,996,204,73
2450255,28,224,101,153,98
2450307,31,2085,504,861,219
2450369,26,11132,1784,531,237
2450470,33,13583,2643,314,104
2450519,39,1608,586,412,175
2450646,27,469,145,3679,730
2450743,21,6370,1757,291,104
2450750,33,360,183,1359,523
2450767,41,735,258,5283,1307
2470048,24,214,88,207,109
2470053,29,1126,351,734,259
2470131,36,647,177,9467,2721
2470156,30,4103,821,5306,1273
2470170,29,333,108,356,154
2470215,32,16755,3136,5790,980
2470241,26,7225,1354,217,90
2470324,32,7121,1368,234,91
2470326,35,542,120,13205,2295
2470343,33,489,165,5041,890
2470370,29,4795,1272,233,123
2470386,24,1991,469,224,95
2470427,29,1263,321,1158,295
2470438,35,291,115,168,71
2470450,25,232,88,364,105
2470487,28,210,84,140,50
2470497,31,376,129,1977,434
2470553,40,6692,1366,301,107
2470577,40,6565,1313,2480,620
2470609,27,360,185,216,89
2470692,30,3280,689,1330,378
2470703,32,11768,2131,536,191
2470725,29,3063,800,4102,1000
2470731,22,2370,534,244,77
2480025,39,6250,1161,221,86
2480128,20,485,153,221,86
2480170,35,253,79,2140,478
2480292,26,3288,922,196,74
2480296,23,5232,1478,200,73
2480307,30,212,92,5388,943
2480309,32,687,170,2687,616
2480424,24,542,179,5407,1256
2480433,38,237,78,2072,651
2480440,21,935,204,540,208
2480475,36,209,88,2884,597
2480487,36,201,97,165,60
2480546,25,3406,782,200,127
2480575,41,432,170,4942,925
2480605,34,254,84,2781,863
2480609,31,1756,426,609,286
2480725,36,172,68,190,91
2490053,31,1760,417,985,244
2490129,31,3642,953,20597,3098
2490138,26,213,87,163,55
2490161,14,133,81,546,216
2490224,29,2662,633,1076,306
2490240,26,823,237,433,154
2490300,18,298,100,194,95
2490343,27,2000,593,204,99
2490367,32,15733,3171,1441,362
2490377,21,4619,993,825,195
2490382,29,2158,367,1218,429
2490433,29,234,139,1306,594
2490497,21,3160,707,180,72
2490524,27,238,94,1612,318
2490554,18,583,169,2078,459
2490605,43,5521,1281,257,100
2490615,25,1355,301,7604,1434
2490685,36,11456,2325,2626,515
2510014,29,3806,977,9635,1786
2510026,27,6299,1899,13769,3708
2510086,35,2374,483,2315,502
2510093,35,229,99,248,109
2510102,37,6514,1240,5436,1051
2510139,32,1612,352,1404,270
2510156,31,3530,822,1459,438
2510209,35,3171,795,1258,272
2510324,20,200,68,424,118
2510349,34,467,160,9529,1872
2510360,35,4922,1161,192,71
2510364,26,3268,786,179,83
2510400,28,3927,850,1032,250
2510519,23,7796,1505,270,116
2510543,38,178,70,165,69
2510605,28,2196,610,12134,1757
2510653,28,8964,2250,354,130
2570026,24,2978,479,175,77
2570082,39,7627,1361,246,117
2570161,38,15243,2962,512,173
2570180,30,294,114,2571,754
2570201,38,5477,1078,11883,2178
2570239,21,203,114,149,59
2570341,36,6614,1491,223,87
2570370,23,13898,2748,1834,539
2570372,28,1519,482,472,181
2570538,35,3758,1047,185,93
2570551,31,4575,1470,553,246
2570553,25,1778,415,835,226
2570615,39,669,251,733,252
2570706,27,1893,285,780,174
2570730,18,190,83,179,63
2600053,35,1559,278,5616,911
2600059,33,991,247,9936,1518
2600136,31,311,161,976,412
2600176,25,279,133,3894,1065
2600192,25,736,225,348,139
2600204,29,197,71,182,80
2600241,25,343,119,1704,502
2600368,45,201,84,855,207
2600382,32,201,110,148,65
2600519,24,3992,737,155,61
2600520,30,8065,1111,1072,443
2600554,29,8727,1804,265,114
2630022,33,226,97,190,80
2630154,48,10463,2017,279,93
2630156,35,2021,483,176,86
2630168,30,1684,451,1052,237
2630301,37,180,83,320,134
2630315,38,2821,839,1360,404
2630333,27,5991,1483,315,117
2630372,35,5253,874,218,110
2630463,27,7260,1481,228,85
2630593,35,4577,775,3515,707
2630717,36,478,162,675,307
2640048,25,194,100,263,100
2640180,35,353,183,6487,1231
2640255,26,2591,575,588,200
2640343,20,2416,437,233,99
2640349,35,680,229,545,231
2640382,41,595,199,1694,548
2640386,36,6534,1392,259,110
2640431,26,235,91,1792,507
2640520,29,1399,473,175,97
2640554,44,5231,881,242,81
2640673,32,211,71,2948,830
2640711,29,280,114,778,295
2650020,31,4490,1065,2352,640
2650021,30,191,77,2098,498
2650100,28,283,109,2321,560
2650181,42,5990,1172,4308,934
2650196,26,5660,1110,257,97
2650286,34,4356,1088,164,81
2650296,40,202,91,7487,1736
2650332,36,10159,1932,3536,471
2650390,36,10750,2419,285,128
2650438,22,1712,416,1055,296
2650494,23,2571,552,297,165
2650497,29,434,108,3718,982
2650553,28,1246,416,4000,1083
2650605,32,160,83,1695,436
2650612,41,6669,865,3682,498
2650670,30,249,91,1117,371
2650687,34,6681,1481,199,69
2650706,31,191,80,196,69
2680091,39,10458,2458,606,283
2680142,21,654,266,656,205
2680240,29,1257,351,182,70
2680241,37,566,141,5636,1109
2680291,22,9014,1416,262,105
2680327,29,211,92,1822,425
2680364,28,349,91,4158,815
2680482,34,3401,845,1555,486
2680561,31,3013,663,1256,344
2680605,29,3929,843,1637,432
2680619,34,4732,1161,2940,558
2680647,25,5563,1349,220,90
2680753,24,1933,523,535,167
2690139,31,298,111,173,79
2690154,31,2841,500,1738,401
2690180,30,3770,702,8504,1692
2690187,25,413,146,268,80
2690433,31,3375,937,661,260
2690487,27,196,90,1277,399
2690519,32,4917,1003,185,86
2690577,30,1178,360,533,197
2690682,30,2596,698,628,205
2690687,31,3537,884,1380,396
2690725,34,203,78,178,80
2690731,31,225,61,626,165
2690750,30,328,109,3039,727
2690762,13,313,103,958,258
2690767,21,251,122,5326,849
2710020,34,7868,1402,3078,645
2710059,44,4782,936,2160,524
2710128,46,4205,708,216,97
2710167,37,369,140,7970,1279
2710192,32,251,106,8891,1105
2710307,39,7784,1930,296,102
2710372,27,224,84,200,103
2710468,19,3015,851,243,118
2710646,33,628,207,1532,424
2710681,43,516,202,9861,1619
2750041,37,2977,541,229,100
2750053,34,162,108,5440,687
2750066,25,280,94,150,76
2750070,34,206,95,3677,728
2750114,29,322,149,478,232
2750131,32,195,91,686,317
2750136,36,10041,1744,734,244
2750156,29,4704,1055,267,94
2750259,24,564,195,7105,911
2750270,34,421,135,1626,329
2750273,40,5612,1219,2940,746
2750327,33,279,110,213,104
2750372,37,12347,2344,5827,1211
2750411,25,291,102,189,77
2750440,36,4848,818,13652,1755
2750487,30,13695,3035,1147,348
2750538,38,209,83,3542,869
2750575,14,5439,644,200,71
2750603,45,778,227,12025,1822
2750685,26,10773,1574,189,75
2750709,27,2290,492,162,75
2760021,33,11100,1425,433,171
2760025,18,4250,1060,173,95
2760026,36,275,93,1337,567
2760059,31,3933,868,244,127
2760091,34,2974,712,21906,4595
2760132,32,194,96,151,80
2760180,20,863,317,963,294
2760209,32,7733,1256,7514,1471
2760356,33,7620,2552,259,67
2760402,28,5821,1243,2603,616
2760520,40,8916,2116,1651,460
2760523,33,5264,1186,218,92
2760561,22,2918,684,6550,1442
2760593,28,231,93,229,79
2810022,32,6057,1470,248,97
2810041,37,384,146,1516,560
2810070,25,6405,1427,202,83
2810088,33,201,88,199,86
2810184,28,916,305,4903,1501
2810220,40,5639,1369,258,119
2810274,28,8980,2027,204,63
2810328,35,681,194,10570,1847
2810349,27,7719,1404,255,118
2810437,37,3298,909,233,87
2810445,47,5435,989,7067,1377
2810520,39,713,257,635,266
2810543,22,4050,945,1854,408
2810593,21,284,149,169,60
2810594,23,194,127,871,260
2810632,26,302,115,4836,1022
2810669,29,210,80,208,141
2810674,31,394,147,6452,1449
2850068,44,1064,252,18713,2786
2850110,23,216,73,139,65
2850131,27,2430,524,299,119
2850309,28,8017,1829,264,80
2850326,32,202,90,139,70
2850349,30,1885,648,198,115
2850376,40,212,93,3036,592
2850397,26,1328,357,145,62
2850450,34,4756,1322,220,79
2850538,26,307,103,1361,340
2850594,25,184,117,1055,366
2850671,35,463,110,6720,1203
2850719,40,4469,930,2571,471
2850746,36,673,215,3929,980
2900040,33,4638,1027,194,85
2900187,32,517,205,1012,377
2900195,30,5223,1051,1359,308
2900239,33,4903,992,1305,293
2900338,26,7075,1251,250,105
2900386,31,5549,1296,297,148
2900497,26,3795,863,206,84
2900561,30,269,141,2921,652
2900564,30,11131,1806,14854,2474
2900647,23,310,147,1176,333
2900671,18,2883,810,1132,311
2940017,22,174,47,6991,1212
2940114,42,302,135,6075,777
2940121,28,193,95,199,91
2940176,26,296,113,3425,677
2940180,36,3106,679,213,103
2940196,26,605,182,7973,1231
2940253,27,276,119,1688,429
2940274,29,9005,1536,215,63
2940286,21,222,90,345,124
2940403,27,659,200,7052,1225
2940523,29,403,188,3185,945
2940546,28,1455,327,706,259
2940553,38,4220,867,2341,774
2940561,38,9410,2282,3480,925
2940575,25,4358,920,1293,453
2940577,31,9001,1703,3887,1012
2940615,41,313,101,163,73
2940674,36,6766,1381,207,115
2940746,35,374,149,4071,932
2970020,29,204,79,2531,664
2970044,23,4464,966,747,207
2970048,44,4741,1034,2442,344
2970066,33,704,192,676,233
2970129,35,324,128,8035,1535
2970202,33,4531,1270,11458,2876
2970253,36,4663,792,7691,1620
2970315,25,5532,1042,210,62
2970338,42,186,95,2252,581
2970364,23,196,58,2531,761
2970392,27,189,88,1677,429
2970446,39,3855,943,207,104
2970520,31,11797,1666,282,105
2970612,36,2929,702,836,191
2970681,30,218,98,151,84
2970730,40,1584,373,1322,271
2970736,33,253,184,835,294
2970762,41,547,180,6165,1074
3060092,34,294,135,1218,432
3060136,30,6255,1424,1934,789
3060196,26,770,265,422,146
3060291,34,2903,808,179,83
3060360,33,5666,1000,204,84
3060373,31,532,179,6471,1009
3060402,34,12776,2790,426,125
3060427,28,320,151,255,105
3060450,29,6604,1126,3626,524
3060494,27,564,209,361,93
3060524,34,308,110,1419,425
3060543,25,810,265,465,168
3060593,23,214,103,311,104
3060653,38,8284,1809,1469,676
3060687,27,517,198,181,77
3060717,25,8915,1919,376,97
3120075,31,1418,354,248,114
3120102,24,9909,2256,6570,1436
3120138,30,8034,1864,271,127
3120156,20,317,105,210,103
3120193,29,6075,1315,295,113
3120195,23,1575,443,11299,2412
3120309,23,244,110,1627,299
3120411,32,2163,615,3057,1001
3120500,31,7281,1321,6858,1158
3120554,33,355,86,5204,1228
3120609,33,1271,523,319,133
3120612,31,167,84,141,62
3120674,33,192,67,1460,416
3120711,26,334,103,4999,1218
3120730,31,7147,1242,825,293
3120735,35,2772,637,1278,349
3130097,27,3658,652,14068,1748
3130239,21,5046,861,197,74
3130280,47,12376,2605,284,113
3130300,37,220,90,2541,732
3130309,27,6141,1315,259,102
3130360,26,23217,4172,2532,652
3130368,29,322,112,2302,570
3130370,28,5685,926,211,91
3130504,33,395,118,2211,468
3130639,21,4416,744,193,96
3130653,25,7052,1190,218,104
3130671,30,5629,1082,1096,301
3130753,32,197,111,228,99
3140022,23,1723,346,159,71
3140086,27,6284,1406,207,86
3140091,26,225,135,1033,334
3140138,30,176,67,1146,514
3140148,28,7045,1582,198,75
3140152,29,201,80,196,56
3140180,23,2099,392,234,81
3140192,22,3706,654,209,92
3140278,32,289,97,2276,497
3140360,28,3269,665,199,103
3140689,36,242,96,1529,436
3140707,39,3615,763,177,63
3140767,29,11534,2115,529,126
3170059,33,831,214,10961,2242
3170066,28,3856,674,5042,1011
3170086,32,6314,1195,232,98
3170204,29,1995,466,933,246
3170209,35,4081,993,191,91
3170392,22,8655,1355,183,68
3170446,23,282,121,251,166
3170519,41,802,231,186,91
3170563,39,12746,2930,422,149
3170600,24,327,148,3076,690
3170609,36,14137,3526,1901,639
3170687,39,514,171,10350,1581
3180021,30,14050,2936,436,154
3180075,29,480,152,636,239
3180113,35,1686,517,182,70
3180139,25,6078,1034,1426,579
3180408,27,15598,2731,374,103
3180431,21,189,118,200,73
3180471,25,336,142,3044,673
3180541,41,6233,1195,209,100
3180546,26,314,115,1269,327
3180592,32,7011,1822,264,113
3180601,40,209,96,335,137
3180670,26,340,92,1706,465
3180681,31,243,142,1648,628
3190040,20,4027,689,200,98
3190128,22,264,113,1160,308
3190156,31,2604,667,792,265
3190161,37,422,155,4420,664
3190168,32,1283,383,965,366
3190189,38,9037,1626,252,76
3190195,38,249,89,442,146
3190224,23,233,98,3112,903
3190347,28,396,136,5892,1089
3190348,25,341,106,1332,386
3190458,29,174,89,175,68
3190561,26,408,139,2374,670
3190598,29,989,264,9662,1908
3190626,34,5309,1120,260,118
3190647,30,445,108,2514,446
3190709,32,12440,3141,951,340
3290035,38,4508,1308,5916,1850
3290133,26,653,169,177,79
3290167,33,1269,390,6762,1494
3290180,29,538,202,235,115
3290202,30,3049,585,223,107
3290220,38,13412,2632,4345,928
3290259,37,4515,1353,204,86
3290288,31,1415,373,4996,942
3290341,24,8815,1173,207,84
3290398,37,334,133,1328,364
3290747,30,217,100,1030,348
3290750,23,6970,958,254,101
3310113,21,6568,857,243,93
3310187,26,7843,1338,416,111
3310241,25,2498,679,742,351
3310280,28,9989,1805,330,130
3310301,48,245,88,3580,744
3310348,25,221,105,196,92
3310358,35,234,98,802,255
3310368,30,232,103,1539,343
3310408,29,239,120,239,90
3310411,40,279,111,2757,526
3310446,36,295,95,3818,583
3310474,34,286,139,1348,579
3310487,24,268,136,1280,398
3310528,29,2505,594,194,86
3310543,33,9188,1603,652,184
3310634,23,5523,1143,13581,1850
3310767,30,250,90,3111,730
3360021,31,466,182,1158,259
3360142,26,654,215,4456,920
3360181,30,2342,393,1419,355
3360241,24,6183,1170,230,111
3360370,46,7718,1472,290,124
3360386,38,394,101,9760,1603
3360424,36,379,128,1986,485
3360431,28,911,236,10274,2621
3360762,22,1770,448,4441,1193
3370170,30,268,130,1485,410
3370397,26,6698,1184,227,85
3370470,23,2353,586,258,74
3370594,34,186,81,349,105
3370603,42,7288,1448,299,102
3370719,39,1830,497,7427,1861
3390014,22,1848,478,2042,574
3390091,29,217,82,2051,502
3390162,23,192,45,173,50
3390201,28,659,169,6739,820
3390270,40,9691,2115,305,133
3390286,29,1165,367,6059,1859
3390372,31,1087,231,197,96
3390386,31,4080,1010,217,101
3390431,29,301,93,2642,631
3390435,36,1632,390,148,88
3390468,28,8804,1963,1335,407
3390524,30,7403,1391,221,100
3390632,32,6135,1328,188,74
3390685,30,424,178,1467,320
3390687,41,11755,2671,4515,1005
3390717,26,1786,498,209,101
3390731,23,1643,343,2575,701
3390750,27,2839,692,17447,3227
3400019,34,2364,682,266,115
3400100,28,213,75,151,75
3400164,17,170,63,326,110
3400168,29,226,91,926,333
3400274,28,3521,979,180,74
3400332,35,4607,992,7219,1138
3400367,30,181,100,746,230
3400433,35,439,125,175,94
3400504,22,161,67,410,122
3400538,21,766,304,270,109
3400563,31,355,159,1454,505
3400681,33,1714,317,201,84
3400725,34,4555,952,195,119
3420025,48,4368,853,1849,412
3420044,24,5804,972,2312,440
3420064,39,4905,1224,224,123
3420224,32,5317,911,200,66
3420239,24,505,135,10474,1642
3420369,38,14428,2843,789,284
3420403,27,311,125,1870,230
3420435,30,11368,1699,392,104
3420441,39,3767,749,3728,834
3420465,29,9859,2314,763,215
3420482,28,8864,2037,217,69
3420500,43,7325,1519,4792,954
3420670,32,7819,1812,3715,680
3420672,29,447,171,4079,1029
3440048,28,1455,542,4766,1105
3440064,26,965,285,381,202
3440097,32,3695,975,1074,425
3440102,26,613,251,465,225
3440133,33,2434,520,1565,512
3440167,36,238,93,610,174
3440274,32,229,83,150,71
3440288,19,5013,1291,209,111
3440435,38,3797,786,9624,2103
3440463,29,5299,1039,256,91
3440487,30,7720,1744,2443,356
3440500,27,424,169,238,85
3440524,27,225,114,2009,477
3440528,35,9262,1531,806,246
3440577,25,214,85,1029,279
3440601,28,10866,2130,284,103
3440630,36,416,136,5838,1083
3450047,27,1925,416,1119,249
3450079,42,5691,1157,203,101
3450092,36,256,133,682,281
3450093,33,184,82,2288,668
3450100,26,16562,4147,4661,1170
3450209,21,196,96,1312,528
3450253,18,398,131,6454,1315
3450333,28,4813,1057,22879,2952
3450377,38,4116,849,28798,3890
3450437,23,4339,1188,2468,472
3450575,29,216,91,191,94
3450598,30,227,86,147,84
3450601,34,1643,550,2173,562
3450639,22,1850,488,697,159
3450646,24,666,267,193,104
3460025,25,674,181,5632,1177
3460100,23,3607,1019,1115,589
3460113,29,2182,430,744,214
3460274,31,362,169,8081,1386
3460301,49,8406,1955,5513,1016
3460390,36,2102,574,737,220
3460440,39,2714,971,1173,455
3460445,25,10109,2522,274,75
3460458,36,414,124,5414,1240
3460541,26,1665,500,2300,534
3460564,30,1934,638,174,90
3460653,35,5921,1126,2348,564
3460692,30,15016,1906,4149,679
3460739,34,510,150,9997,1649
3520092,39,2198,653,846,237
3520100,26,5756,1300,308,108
3520136,25,6529,1410,173,83
3520195,32,483,140,2169,429
3520228,42,9840,2188,5890,1244
3520278,29,9471,1932,1111,389
3520292,35,4955,1375,6412,1695
3520349,30,3737,826,227,76
3520494,23,197,110,779,269
3520497,23,212,91,1936,492
3520520,28,486,189,208,89
3520521,26,264,88,3643,733
3520537,24,698,183,12799,2237
3520592,38,224,71,3947,848
3520619,39,5153,960,2533,591
3520639,34,377,127,1373,291
3520671,42,211,95,1429,336
3520722,30,8999,1423,1087,453
3520746,30,4630,1083,1422,303
3610025,40,230,107,1475,424
3610053,31,4374,1304,162,60
3610133,26,3354,763,206,85
3610167,30,265,93,4300,926
3610176,32,387,129,7470,1063
3610189,32,2062,531,927,235
3610253,23,1742,479,182,89
3610343,27,1406,328,186,93
3610372,29,6974,1068,236,75
3610397,32,8530,1433,334,117
3610424,24,4392,1189,299,136
3610427,26,296,106,3066,696
3610524,22,6717,1745,198,116
3610603,39,263,124,184,85
3610615,32,11092,2094,2562,723
3610674,28,437,146,4255,812
3610707,30,4687,1121,166,87
3610722,23,3894,790,3257,636
3610743,27,6761,1350,6356,1138
3710154,25,19203,3372,1439,474
3710202,36,1377,354,765,293
3710241,32,1518,429,524,214
3710246,24,251,101,3278,645
3710253,23,3064,729,200,90
3710358,28,5882,1525,195,79
3710370,29,3824,1064,200,105
3710382,37,364,110,4020,703
3710445,29,4657,1125,222,99
3710564,31,2766,549,4568,876
3710707,38,486,136,5284,960
3710717,20,237,116,879,411
3710768,42,4107,849,220,85
3780056,32,236,92,193,85
3780114,34,4772,1124,534,195
3780192,32,208,121,785,334
3780224,32,6946,1344,200,51
3780368,36,4936,1258,186,83
3780468,37,3044,694,1491,333
3780477,37,9854,1785,267,84
3780601,37,621,170,528,211
3780603,39,473,157,2797,637
3780609,29,2450,642,1416,496
3780647,29,8399,1696,320,82
3780707,33,392,127,166,87
3780717,41,1098,405,2389,691
3800019,24,165,91,1187,422
3800088,30,13933,3394,412,157
3800224,31,893,355,2863,615
3800259,36,230,81,2192,696
3800424,26,7653,1704,10743,1788
3800452,39,5505,1304,10911,2155
3800463,29,230,94,1386,518
3800468,25,269,114,3268,951
3800605,23,5290,1018,182,82
3800670,27,2936,573,1462,309
3830037,23,162,79,571,188
3830133,26,1407,460,475,252
3830274,45,6543,1118,195,79
3830296,19,167,111,208,103
3830364,25,3966,1146,12124,2234
3830424,32,1262,310,242,98
3830433,30,5327,1206,219,77
3830497,33,223,63,1200,393
3830543,27,3314,915,743,262
3830551,30,645,183,5957,810
3830594,39,458,135,8925,1511
3830598,34,2397,613,179,75
3830689,24,245,134,6766,1189
3830762,39,5796,1190,210,88
3840022,21,635,168,287,112
3840168,17,300,111,2729,439
3840184,23,2962,881,168,69
3840408,27,9735,2102,4263,962
3840437,29,5996,1641,226,118
3840438,32,7011,1185,288,106
3840458,30,4928,1186,178,83
3840494,30,6358,1428,3987,786
3840563,33,193,129,233,121
3840703,27,6298,1205,6156,1056
3840707,26,711,201,6415,1560
3840736,34,190,81,151,53
3840739,36,258,129,4745,970
3840746,32,4351,826,150,59
3850037,35,1929,526,199,88
3850181,25,2792,951,191,70
3850189,21,1056,232,153,39
3850192,21,8970,1564,6662,1286
3850209,23,244,114,173,66
3850356,38,170,88,227,104
3850360,25,8112,1763,252,83
3850392,28,178,63,203,83
3850458,33,5664,1420,256,87
3850554,29,694,206,1083,415
3850608,35,9443,1566,207,106
3850703,34,241,86,3156,697
3850709,34,268,98,800,311
3850717,28,2312,768,176,85
3850754,20,275,119,139,74
3870037,26,2930,673,2065,449
3870082,25,199,101,136,73
3870192,31,3739,1064,478,158
3870224,31,423,155,517,219
3870270,29,9745,2006,292,116
3870474,22,973,394,183,91
3870593,33,414,168,10660,1936
3870725,33,3435,903,1067,395
3890021,25,224,119,136,76
3890044,25,329,135,3029,568
3890047,24,181,73,204,90
3890068,20,166,84,166,55
