Illumicode,N,Mean GRN,Dev GRN,Mean RED,Dev RED
2190259,19,3345,608,288,113
2190273,32,5226,1246,230,81
2190286,32,427,130,279,110
2190301,31,1078,292,559,184
2190307,25,5629,873,1265,304
2190309,28,318,161,257,89
2190349,30,362,134,235,109
2190356,32,258,98,6552,1016
2190358,26,2440,597,239,111
2190369,24,7879,1697,5387,652
2190373,41,416,158,6774,1338
2190390,32,228,93,218,71
2190397,25,4408,679,366,144
2190402,38,752,209,10672,1255
2190411,34,9432,1750,4088,720
2190435,21,1941,427,908,230
2190437,33,645,235,5673,972
2190450,24,294,102,262,125
2190458,33,330,157,1775,424
2190468,25,290,113,536,180
2190470,26,380,169,1031,411
2190474,31,3927,1091,259,109
2190484,29,8860,1720,289,125
2190500,33,483,146,6950,1270
2190504,30,6597,1323,4406,803
2190521,21,2291,492,246,109
2190543,41,2092,663,351,180
2190561,28,385,155,226,101
2190592,33,4718,1105,324,150
2190608,33,539,191,12012,1732
2190632,22,5245,1066,2167,380
2190646,40,1861,485,1303,358
2190653,27,416,136,186,69
2190669,28,348,164,3806,844
2190672,30,443,115,3529,611
2190682,33,4181,1042,1657,425
2190685,34,1253,343,2372,520
2190687,32,535,159,2073,519
2190689,24,4906,963,1414,446
2190692,33,2811,659,1367,294
2190706,33,651,203,4859,975
2190709,24,8360,1972,348,136
2190719,30,2314,390,224,100
2190735,33,315,152,237,104
2190743,24,2860,578,1249,225
2190747,33,8407,1724,7188,914
2190753,33,267,126,203,74
2230014,23,6048,1733,1032,365
2230035,38,277,95,2609,760
2230040,28,419,180,311,144
2230047,29,421,140,3767,887
2230056,32,2426,497,1009,292
2230059,34,325,91,200,100
2230086,36,369,142,261,122
2230088,23,198,41,2632,713
2230092,30,6065,1279,1552,352
2230093,37,913,248,8006,1255
2230114,37,1078,296,3308,445
2230133,36,2344,504,4641,1073
2230154,31,6735,2029,795,296
2230184,35,275,90,1074,264
2230189,30,392,114,233,104
2230202,19,3166,450,232,85
2230209,33,258,107,542,221
2230215,21,4364,913,2840,591
2230220,30,336,118,11178,1236
2230246,26,1074,216,491,159
2230255,27,641,156,2119,720
2230291,34,579,173,6518,1072
2230296,22,6404,1440,308,71
2230300,36,4672,787,379,181
2230327,32,382,158,2471,500
2230333,22,2429,485,337,165
2230341,50,7893,1719,523,187
2230347,32,299,102,726,269
2230348,34,225,93,2233,523
2230367,21,4327,1119,500,146
2230368,20,922,257,294,105
2230400,35,3337,819,1476,371
2230403,25,403,117,3622,828
2230411,36,4077,889,1559,467
2230414,33,6932,1369,2072,440
2230451,30,1908,493,1967,379
2230482,17,269,89,218,60
2230484,41,4693,960,664,161
2230487,24,6194,1222,212,64
2230500,27,2476,619,299,146
2230519,29,596,190,3161,840
2230524,34,246,135,235,116
2230528,45,282,134,5912,1176
2230543,32,4610,995,4584,900
2230601,29,526,110,6555,1036
2230605,21,3512,682,259,92
2230608,22,5398,965,275,78
2230626,29,470,179,3670,826
2230639,31,7447,1827,22434,3009
2230646,31,4766,758,3270,654
2230647,28,314,116,3012,727
2230678,33,7353,1269,1249,302
2230682,29,415,115,2104,581
2230685,31,1092,309,227,107
2230706,31,250,114,1795,381
2230717,32,2026,583,294,132
2230722,28,247,110,263,162
2230725,21,268,136,171,73
2230735,33,3880,654,4475,711
2230736,30,2654,404,1287,268
2230739,30,2537,343,1173,257
2260010,36,2212,462,1659,530
2260014,31,1597,384,2814,643
2260021,21,286,109,1339,398
2260022,32,430,166,223,88
2260059,29,3458,820,2053,469
2260066,34,6239,1988,2010,552
2260070,27,5393,1266,267,128
2260079,36,9297,2307,3422,721
2260114,36,10028,2603,882,196
2260133,31,336,100,5068,883
2260148,26,422,165,2073,376
2260156,25,4214,1048,234,155
2260161,34,572,167,7487,1012
2260162,30,298,132,215,90
2260164,34,929,214,291,116
2260168,33,368,164,1250,343
2260170,23,7354,1702,738,240
2260176,24,286,120,4931,1200
2260181,18,1934,427,2342,490
2260189,25,1556,317,2031,520
2260193,24,209,116,287,164
2260209,26,508,179,10819,1382
2260215,26,7116,1315,265,69
2260220,37,361,139,3656,1070
2260239,33,3866,738,1900,460
2260253,22,3661,788,214,53
2260280,33,534,147,5881,982
2260286,37,515,165,843,240
2260301,35,5183,1314,261,112
2260315,26,249,90,227,71
2260328,39,1647,395,12771,2241
2260343,37,6352,1053,6126,936
2260349,42,2155,538,5879,1098
2260356,37,3619,710,255,105
2260360,27,9753,2289,376,157
2260367,36,2330,389,243,120
2260372,32,4575,1298,784,322
2260376,38,4479,1193,3337,738
2260379,23,15743,3516,2680,476
2260397,25,2894,339,1054,262
2260398,32,3902,721,2122,397
2260408,30,3597,721,669,218
2260431,26,5836,1007,2995,533
2260440,19,1728,322,248,101
2260445,35,5207,1332,433,148
2260463,34,8804,1234,306,103
2260471,40,5707,1384,302,115
2260494,32,660,267,242,127
2260497,29,5607,1115,37702,4444
2260537,32,536,131,242,100
2260538,27,198,76,2543,556
2260544,23,4394,787,7138,953
2260563,48,7138,1398,3984,765
2260564,37,2911,721,995,299
2260577,29,1488,290,15196,2273
2260592,20,402,143,193,68
2260600,31,11537,2889,1443,400
2260601,32,1940,352,306,122
2260603,27,495,176,321,86
2260605,38,10213,2328,2749,637
2260619,27,10768,2392,538,182
2260632,36,487,132,10401,1628
2260639,45,736,250,1360,490
2260646,36,7051,990,4707,786
2260647,28,292,117,3548,505
2260670,26,274,113,431,167
2260681,41,3762,773,249,90
2260692,27,1764,351,217,92
2260703,36,272,82,240,104
2260706,24,238,73,355,198
2260711,33,3238,828,1473,282
2260719,36,3613,728,241,93
2260731,43,334,155,1050,282
2260743,28,1850,474,1111,390
2260747,27,2275,613,218,89
2260750,30,430,162,2036,406
2260754,25,389,147,8229,1279
2260762,31,12665,3173,325,106
2260767,31,3263,588,299,146
2260768,25,351,146,223,65
2320021,24,3891,524,2025,330
2320035,36,4926,1118,353,126
2320044,31,372,127,249,107
2320048,36,5248,1321,272,123
2320064,36,369,110,4350,807
2320070,30,485,143,4562,409
2320082,42,2657,626,258,96
2320086,21,1159,216,413,196
2320092,26,6014,974,1703,402
2320097,27,1044,316,14315,1999
2320112,29,410,134,3637,660
2320114,45,21981,4325,9991,1167
2320131,28,450,108,18931,1900
2320148,33,322,120,4788,700
2320154,26,4343,927,300,137
2320161,38,10555,2147,323,125
2320168,27,235,81,252,106
2320170,30,8639,1699,297,105
2320176,32,365,120,2030,560
2320180,25,7053,1792,1144,356
2320187,32,6496,1386,329,134
2320195,29,1995,426,242,96
2320201,45,295,103,7235,987
2320204,33,9009,1748,430,156
2320215,32,322,129,225,117
2320228,36,7448,1597,2897,699
2320239,29,291,151,1495,428
2320242,44,1945,415,721,222
2320270,18,306,101,2268,635
2320273,28,4390,604,324,116
2320292,33,5532,1007,4317,863
2320296,36,8057,1655,286,77
2320300,30,2361,411,263,97
2320315,35,353,114,9030,1097
2320326,29,13652,2139,546,129
2320332,25,7264,1186,7258,971
2320347,36,1170,328,222,82
2320349,23,260,108,1489,429
2320356,24,696,111,187,63
2320358,37,6762,1412,2191,499
2320360,33,2938,806,1985,478
2320367,30,4837,1418,558,253
2320372,31,7809,1306,330,146
2320373,28,4823,727,253,103
2320379,39,4987,1122,3427,636
2320386,29,582,185,3514,806
2320392,29,1595,311,10018,1532
2320414,34,401,94,3509,642
2320424,38,942,275,221,115
2320431,36,10201,2429,651,337
2320435,30,4526,796,866,277
2320438,32,10769,2169,870,255
2320451,28,4735,823,234,77
2320463,23,5592,919,324,124
2320477,35,332,100,1211,216
2320504,29,3064,694,243,62
2320521,38,2533,611,246,110
2320546,40,2188,373,3098,542
2320551,38,4948,1025,306,126
2320554,37,372,127,4318,867
2320561,33,513,156,9869,1251
2320563,22,6626,952,3487,602
2320601,35,1073,273,5394,974
2320605,24,295,166,292,168
2320612,33,298,98,1129,495
2320632,30,249,100,1253,315
2320639,19,3460,413,237,106
2320653,35,2962,789,10737,1965
2320673,41,3065,705,260,94
2320678,29,3483,736,1455,309
2320685,31,317,148,526,185
2320709,24,7735,1743,567,189
2320717,32,5064,1042,1661,540
2320719,43,10645,1610,405,112
2320730,31,2620,541,4614,790
2320731,34,435,170,1179,330
2320739,47,478,130,6743,1316
2320746,21,2055,399,1961,494
2320750,26,222,93,194,79
2320767,38,3997,1032,3638,698
2340017,30,4899,1023,516,112
2340025,26,6106,1357,289,106
2340035,40,273,113,1075,227
2340037,22,2588,719,1556,258
2340047,21,3650,818,1031,276
2340053,24,4669,456,2971,470
2340066,42,6101,1498,640,216
2340086,22,301,142,224,88
2340088,39,9510,2161,418,143
2340092,42,575,188,6370,983
2340097,25,4915,1080,639,187
2340129,33,3571,512,11390,1437
2340132,26,11577,1855,373,110
2340139,28,1037,301,258,122
2340152,40,8818,1490,387,96
2340161,36,1757,388,334,158
2340180,37,7561,1857,334,96
2340187,27,251,92,261,132
2340193,32,8827,2387,341,138
2340195,19,272,77,1603,340
2340224,32,7091,1631,295,96
2340240,24,273,135,636,193
2340246,38,478,171,13121,1725
2340288,40,299,133,8166,1040
2340300,36,280,99,181,71
2340324,33,633,131,9616,1115
2340327,36,351,151,245,92
2340328,34,804,263,2507,820
2340333,35,428,98,6315,862
2340348,31,249,105,276,149
2340358,25,321,95,209,67
2340372,39,1894,470,4509,573
2340373,27,672,155,4035,952
2340377,32,11508,1364,332,105
2340379,38,372,157,5723,1245
2340386,28,3228,419,5744,693
2340402,32,3807,1077,4225,866
2340408,32,810,165,10250,1274
2340411,26,690,277,265,139
2340435,27,2193,642,725,247
2340451,28,255,96,692,193
2340477,37,269,130,341,185
2340482,31,507,168,3402,630
2340484,28,1826,511,972,267
2340520,34,272,125,229,125
2340524,26,1509,310,301,109
2340537,29,387,125,889,287
2340538,30,289,150,2436,529
2340554,35,282,140,230,88
2340577,26,276,128,1709,618
2340592,38,352,96,4762,740
2340594,25,5642,1149,310,154
2340600,37,14686,2586,591,222
2340601,33,1204,383,423,164
2340603,32,5092,1053,324,123
2340605,40,266,109,1942,575
2340608,31,316,117,2805,606
2340609,29,4034,899,293,88
2340612,18,305,67,1594,335
2340615,35,312,136,5034,639
2340626,39,5835,1204,7547,1083
2340632,29,6355,1228,364,102
2340639,27,3803,850,217,75
2340647,33,255,126,250,135
2340672,15,310,145,529,278
2340673,26,647,191,258,133
2340678,35,7272,947,298,127
2340681,30,323,100,3123,776
2340682,24,2708,459,955,347
2340711,32,1559,313,238,125
2340719,33,9277,1938,16765,1931
2340736,27,3627,569,280,114
2340739,35,984,307,1048,314
2340754,36,247,109,216,81
2340767,26,364,130,2617,369
2340768,25,8206,1471,8036,1443
2350040,24,8370,1418,551,170
2350048,39,352,153,3600,852
2350056,31,5258,933,2410,460
2350075,31,13111,3580,283,66
2350088,31,227,83,263,126
2350091,28,256,111,258,115
2350092,29,9026,1576,340,143
2350093,28,7822,1398,271,99
2350100,17,298,103,471,176
2350102,34,8602,1715,294,111
2350113,22,6036,1184,421,172
2350114,20,4258,475,358,164
2350121,28,421,129,3226,818
2350128,33,3051,714,255,122
2350132,28,3920,690,2829,302
2350138,30,4872,1352,2385,615
2350142,41,261,106,359,132
2350161,31,1538,388,13082,1238
2350164,29,360,110,1871,541
2350176,35,4746,1012,288,134
2350193,25,4395,853,285,116
2350204,40,277,117,233,124
2350228,34,2584,555,1522,304
2350241,38,5135,660,6044,761
2350274,32,7978,1525,2904,494
2350278,32,4988,1186,15472,2285
2350286,26,1245,299,5686,1147
2350292,36,10374,2278,341,134
2350296,31,331,90,2595,834
2350300,28,9546,1955,305,98
2350332,40,356,108,240,106
2350349,30,396,139,2682,270
2350356,29,544,170,4500,1081
2350368,42,379,88,234,111
2350369,49,529,156,5761,891
2350370,31,391,155,3340,411
2350376,31,3762,958,11101,2151
2350379,25,323,101,1667,444
2350386,40,443,128,4486,600
2350402,27,335,132,1390,503
2350403,28,2838,587,207,94
2350433,43,14920,2297,421,110
2350440,38,523,161,422,190
2350458,32,415,164,2703,743
2350465,35,6514,1565,4866,766
2350471,43,849,250,4281,928
2350474,32,15808,3103,3018,633
2350477,19,3756,400,311,116
2350491,29,3770,964,227,56
2350504,24,2898,578,1832,396
2350528,28,11793,2201,2237,510
2350537,42,21992,4024,10051,1240
2350541,33,579,125,8538,1242
2350543,22,9647,1089,314,94
2350554,26,480,215,3678,634
2350561,46,3005,864,13781,2082
2350563,31,1066,286,724,217
2350593,31,374,121,2601,636
2350605,36,485,142,2918,603
2350608,23,294,135,1196,473
2350630,39,244,117,1275,466
2350639,28,4991,947,308,126
2350647,28,3914,776,2072,484
2350671,43,3645,909,291,126
2350672,33,4883,1130,259,84
2350678,29,5560,1167,3335,603
2350682,26,4687,1083,271,131
2350687,22,317,143,1056,419
2350692,27,2578,653,232,92
2350706,30,3642,583,743,147
2350707,43,325,132,2255,642
2350711,30,10379,2539,298,76
2350719,27,7656,1341,328,108
2350725,33,6089,1589,1459,347
2350730,34,5362,1146,5724,827
2350743,30,231,101,231,125
2360021,33,226,125,264,125
2360059,29,258,110,421,187
2360066,24,2133,443,445,195
2360093,26,4410,898,5082,927
2360097,19,2287,738,853,266
2360102,34,8558,1731,4285,823
2360113,28,1462,322,13867,2116
2360114,27,266,103,340,124
2360121,36,6080,1370,746,294
2360129,27,931,284,2644,643
2360148,23,1393,390,286,114
2360161,23,355,104,7720,943
2360162,31,3943,673,696,240
2360176,32,1512,361,806,197
2360184,28,2530,541,1542,369
2360189,33,7899,1602,4714,919
2360193,34,268,100,228,87
2360239,38,516,105,13475,1545
2360246,27,338,106,260,131
2360253,31,482,118,9370,1509
2360278,32,389,136,285,136
2360309,27,7808,1519,303,85
2360324,36,2547,721,294,138
2360328,33,350,135,4195,600
2360343,34,243,118,183,90
2360367,27,4316,927,1704,486
2360369,33,10692,2203,16263,2419
2360372,35,1880,500,863,250
2360392,42,7510,1476,968,260
2360398,34,1189,333,4112,856
2360403,33,1861,482,5816,1163
2360408,38,274,107,2886,521
2360424,27,1191,278,2972,600
2360435,29,315,104,1062,310
2360437,28,9489,1588,391,162
2360450,27,237,108,224,110
2360452,41,315,129,1740,552
2360463,25,1532,409,745,253
2360470,30,294,128,1130,302
2360474,29,7179,1471,272,138
2360477,41,541,137,10090,1528
2360491,25,3963,677,930,241
2360497,41,3962,921,217,84
2360500,28,8005,1695,386,108
2360504,29,1700,275,10514,1748
2360521,32,7632,1969,344,135
2360538,40,8733,1598,416,132
2360551,23,5292,1157,303,117
2360553,45,2132,625,377,193
2360575,27,4208,761,2827,726
2360592,44,14636,3033,3964,887
2360598,24,3092,838,326,146
2360630,20,413,158,3863,909
2360632,33,8591,1654,8745,877
2360634,21,4470,963,294,81
2360674,28,6714,1579,4054,652
2360685,31,5421,1030,305,117
2360692,34,8888,1696,260,104
2360709,31,262,119,1855,317
2360725,23,2747,480,199,92
2360731,24,5869,1157,242,87
2370022,32,285,133,1694,503
2370035,34,300,149,1399,389
2370048,31,240,92,717,225
2370053,35,216,109,267,124
2370068,21,1824,470,628,202
2370072,38,14631,3126,6679,1006
2370079,35,4506,922,1070,251
2370092,29,869,255,19462,2290
2370095,39,2505,671,226,90
2370100,34,3033,577,1950,481
2370102,43,3314,659,7171,1230
2370110,36,2250,482,1300,356
2370128,35,398,111,1527,351
2370129,30,907,323,1368,415
2370148,28,293,120,238,105
2370152,25,1935,438,183,54
2370162,32,5063,1162,253,102
2370164,40,6679,1018,535,173
2370168,31,333,107,1938,511
2370176,26,1803,517,274,91
2370187,14,722,209,2280,691
2370189,34,3236,628,1845,520
2370193,35,342,143,395,156
2370215,27,336,109,1886,635
2370220,25,4894,974,278,110
2370224,34,3411,816,261,126
2370228,30,339,169,302,132
2370242,39,490,172,13544,3445
2370291,33,378,130,246,99
2370292,27,1960,443,244,120
2370296,24,3868,1152,2666,654
2370301,41,4226,810,333,106
2370307,31,1262,367,913,283
2370309,32,516,155,2605,455
2370326,36,8632,1675,419,175
2370327,26,245,63,235,110
2370328,29,299,101,1541,310
2370332,26,8831,1844,7675,1058
2370338,28,277,95,296,138
2370341,35,3147,620,302,112
2370348,27,7945,1893,989,299
2370356,40,16954,2757,931,170
2370358,29,938,253,5948,1012
2370373,40,1455,301,508,195
2370377,24,4788,817,287,115
2370400,29,12224,1866,3522,503
2370403,35,6266,1776,4009,911
2370408,31,3104,929,1095,360
2370433,28,2457,718,784,280
2370441,40,356,109,2104,563
2370450,23,10246,2303,518,191
2370452,32,211,84,217,102
2370470,24,273,102,635,207
2370474,30,5147,1151,264,106
2370491,34,254,117,268,90
2370494,38,2790,549,190,88
2370563,28,434,162,1011,442
2370593,31,6058,1430,296,105
2370594,34,3708,676,2563,618
2370603,36,9699,1716,6370,1346
2370608,42,6840,1397,383,135
2370615,42,484,157,6135,1112
2370632,36,1053,309,1303,519
2370671,21,472,155,5080,1207
2370673,34,309,119,3876,1019
2370687,32,349,147,1886,345
2370703,37,4450,1063,2526,321
2370706,22,265,94,1619,443
2370730,32,351,169,802,278
2370731,37,5036,1224,260,115
2370739,31,899,210,6002,1203
2370768,30,270,103,294,137
2450019,24,437,155,1039,324
2450021,33,230,86,5076,777
2450022,29,9534,1364,4996,681
2450026,27,312,113,244,93
2450041,37,312,84,4636,767
2450053,38,7701,1302,630,216
2450059,22,4880,1192,2115,634
2450064,39,879,270,496,197
2450070,31,597,211,7141,955
2450082,35,433,192,1231,406
2450097,21,233,89,362,111
2450114,26,4084,1194,278,119
2450133,27,711,220,3475,496
2450138,35,2767,598,661,220
2450162,22,231,85,182,83
2450170,29,268,142,2539,426
2450176,25,310,151,343,157
2450181,42,311,125,513,173
2450189,35,3284,665,1853,400
2450192,38,1245,253,3179,613
2450202,34,275,103,690,225
2450220,24,3945,484,278,107
2450239,37,7601,1706,408,193
2450253,36,617,193,428,191
2450255,28,272,114,245,93
2450273,25,404,89,4221,888
2450274,30,431,155,308,170
2450286,40,411,166,5018,905
2450307,28,1920,375,882,212
2450309,28,356,129,1918,512
2450315,34,1325,342,261,126
2450328,48,318,131,4247,625
2450349,34,2421,529,282,145
2450360,17,305,109,315,157
2450367,20,1309,318,640,161
2450369,37,11718,2707,610,205
2450370,37,1908,413,1642,368
2450372,20,6217,657,3831,640
2450390,25,9379,1415,3259,296
2450400,20,236,51,667,137
2450408,27,4174,799,3041,671
2450431,30,305,163,237,119
2450433,29,273,111,1712,535
2450435,30,3453,648,1358,394
2450437,21,3654,697,270,94
2450438,35,2744,611,280,116
2450446,30,7440,1488,287,109
2450452,34,310,98,1047,270
2450463,27,7053,1528,13014,1549
2450470,25,13579,2573,380,137
2450491,30,217,74,211,98
2450519,43,1407,452,451,154
2450541,27,337,164,1798,465
2450546,32,765,176,8471,1241
2450553,23,6468,1554,254,95
2450575,13,1940,508,172,64
2450577,32,2386,553,1038,265
2450592,35,330,95,2620,505
2450593,27,622,126,360,111
2450598,35,704,191,820,278
2450601,33,1712,387,7975,1149
2450630,34,6292,1204,256,105
2450639,28,3236,548,243,80
2450646,35,510,142,3972,920
2450673,35,6820,1262,296,102
2450703,30,334,150,1193,409
2450709,25,9879,2255,320,149
2450739,29,14740,2679,372,88
2450743,24,5964,1259,307,121
2450750,28,474,132,2660,775
2450767,26,739,216,5166,1071
2470044,40,5305,782,5809,1049
2470047,33,5795,1674,285,119
2470048,26,232,68,242,127
2470053,36,1275,354,852,307
2470056,25,2562,534,22043,3748
2470066,37,5805,1333,1947,474
2470072,37,355,89,5096,848
2470092,24,5558,1311,263,127
2470110,30,245,79,221,80
2470114,27,307,85,241,89
2470128,30,1589,359,470,193
2470131,33,821,299,10335,2196
2470136,21,307,113,2947,415
2470138,27,226,69,238,81
2470142,43,769,209,4140,783
2470156,37,4383,1371,5758,1253
2470162,37,369,149,266,101
2470168,25,6707,1402,1274,286
2470170,34,455,203,385,157
2470176,32,3143,899,1388,314
2470195,29,7195,1211,590,184
2470215,31,15658,2764,4206,761
2470220,33,5700,1413,268,140
2470240,26,280,88,230,113
2470241,25,6881,793,298,158
2470259,35,482,197,1342,456
2470273,32,243,92,1217,331
2470274,33,6673,1498,332,121
2470288,37,3533,899,3735,874
2470296,24,282,80,1211,373
2470300,39,333,120,212,111
2470324,25,5468,662,253,89
2470326,34,603,181,13538,1910
2470341,39,1065,241,11313,1573
2470343,36,521,182,218,98
2470348,32,376,150,4326,776
2470358,39,4902,1062,2709,739
2470364,32,5564,1277,329,156
2470370,32,4152,1150,280,125
2470386,22,1979,485,286,101
2470390,21,8224,1887,372,127
2470427,21,1157,349,999,344
2470431,33,1655,545,6663,1369
2470438,28,355,146,1103,292
2470445,27,9544,2122,286,93
2470446,18,2373,455,240,52
2470450,30,307,121,483,178
2470458,25,375,107,366,131
2470487,37,277,123,250,125
2470497,29,374,138,2137,473
2470504,25,4475,1159,311,131
2470520,34,7182,1033,1588,331
2470551,24,2476,719,5555,1265
2470553,31,6920,1005,402,181
2470563,26,803,299,183,78
2470577,30,6185,1718,2406,637
2470601,31,290,140,811,244
2470603,26,10888,2229,705,184
2470609,29,387,115,311,144
2470619,25,3814,606,358,97
2470630,19,8738,2072,324,108
2470653,31,1688,358,958,343
2470682,23,250,134,1177,321
2470689,30,253,93,5602,799
2470692,22,3697,736,1339,237
2470703,30,12551,2777,663,220
2470709,30,12711,2406,399,117
2470719,33,404,104,4117,797
2470725,37,2559,602,3965,684
2470731,26,2165,472,272,102
2470746,26,247,118,378,138
2470767,39,238,101,251,93
2470768,26,2780,509,300,109
2480014,29,6917,1359,5041,642
2480025,30,6593,1426,279,114
2480044,37,9863,2048,3166,600
2480048,28,501,219,2640,713
2480059,48,3977,791,486,251
2480075,34,1223,282,9593,1858
2480091,37,4217,782,12064,1708
2480092,27,225,105,231,108
2480093,35,409,145,3222,612
2480095,25,1595,339,815,217
2480097,26,5017,818,5928,549
2480100,29,385,134,3924,847
2480102,38,9328,1891,292,121
2480112,32,241,88,224,76
2480113,30,336,147,3062,600
2480128,26,3835,866,224,88
2480132,32,7879,1097,7706,963
2480154,39,297,99,1784,626
2480164,45,919,277,39562,4246
2480170,38,289,124,2319,504
2480193,40,328,114,265,113
2480196,24,1371,328,1143,256
2480204,29,403,147,2969,655
2480224,28,4284,710,281,118
2480255,23,250,144,525,121
2480270,20,304,124,266,114
2480280,33,735,171,12808,1667
2480286,21,7599,1408,395,154
2480288,12,6727,1179,4360,796
2480292,36,3830,760,274,119
2480296,28,4347,861,253,126
2480301,34,325,100,270,131
2480307,35,277,106,5447,772
2480309,27,598,125,2677,680
2480326,39,536,134,267,112
2480332,37,434,149,12786,2207
2480364,34,4235,985,546,218
2480372,30,600,177,3213,612
2480379,32,246,122,618,189
2480392,35,5357,950,263,102
2480424,28,578,185,5834,1524
2480433,31,314,104,2075,514
2480440,27,764,175,567,213
2480446,38,249,130,3126,693
2480451,36,863,238,8900,1460
2480468,30,318,140,334,99
2480475,32,294,124,3478,667
2480487,30,298,135,239,97
2480491,25,5794,1463,1109,205
2480520,26,5024,1176,291,156
2480521,37,292,110,9984,1576
2480524,27,654,163,282,76
2480528,29,6089,1227,334,109
2480541,25,278,117,1214,380
2480546,37,3189,732,243,85
2480553,34,750,245,15333,1679
2480575,28,512,222,5047,920
2480594,22,6182,1026,295,128
2480603,33,5421,866,1326,425
2480605,34,331,128,3045,727
2480609,24,1978,532,619,220
2480653,26,1399,364,521,202
2480669,28,3209,541,248,88
2480671,28,4037,1155,247,89
2480672,36,9115,2152,380,149
2480725,24,250,100,201,86
2480739,32,283,109,2435,652
2480743,25,342,131,263,85
2480746,29,243,140,2153,449
2480750,15,237,95,3344,596
2490019,23,14799,3072,483,118
2490037,37,1434,425,238,82
2490048,23,1294,259,10770,952
2490053,37,1777,507,1167,364
2490056,34,997,219,14128,1950
2490064,17,4289,974,227,64
2490066,34,2383,400,1758,443
2490086,36,509,163,3572,811
2490088,28,1126,262,252,92
2490092,25,1886,420,863,246
2490093,41,4313,1066,418,158
2490129,32,3220,563,20981,2504
2490131,33,10762,1814,9818,1102
2490138,34,239,125,276,102
2490142,38,1305,356,318,131
2490161,11,301,119,618,264
2490176,27,222,127,1176,333
2490187,35,7290,1636,2072,503
2490196,26,318,130,1194,332
2490224,25,3909,872,321,140
2490240,30,733,184,670,263
2490241,35,454,139,4045,715
2490246,42,7434,1433,345,131
2490278,39,4086,924,259,106
2490280,27,265,124,236,112
2490291,22,240,109,202,98
2490300,34,347,158,268,131
2490324,37,4430,994,573,208
2490341,38,7253,1483,3550,815
2490343,35,2045,319,266,107
2490358,29,3769,881,291,112
2490360,27,4796,1147,249,110
2490367,38,14747,2865,1535,289
2490369,25,321,128,2190,405
2490376,23,2160,530,290,143
2490377,32,4702,1208,1122,308
2490379,21,9049,1408,1915,376
2490382,34,2065,526,1040,270
2490397,23,380,142,230,101
2490433,23,276,79,1346,587
2490438,25,334,133,1931,549
2490445,36,692,178,2186,510
2490451,29,838,180,4762,653
2490465,33,1267,402,940,312
2490477,26,443,129,2713,416
2490494,27,5492,1391,275,139
2490497,30,3541,1016,249,96
2490504,29,269,116,860,298
2490524,26,336,112,1809,362
2490528,35,4772,929,283,122
2490537,23,270,111,233,101
2490544,35,670,168,17244,1809
2490551,20,2123,530,280,137
2490554,32,572,148,2204,560
2490563,20,1985,625,839,278
2490594,26,3785,805,309,123
2490605,34,5443,1246,293,112
2490612,21,256,72,1610,608
2490615,25,1357,326,6771,869
2490672,24,8445,1314,458,229
2490678,27,360,106,1518,432
2490685,34,12355,2739,3139,506
2490706,30,5105,1238,245,81
2490717,26,5460,1613,287,95
2490719,32,288,129,2485,713
2490739,28,283,136,419,144
2490743,27,3158,575,2588,413
2490753,21,329,136,2150,771
2490762,17,2920,445,207,67
2490767,26,1645,366,1302,446
2490768,47,295,127,2184,394
2510008,30,252,120,227,103
2510014,42,3775,827,9511,1708
2510026,32,5859,1404,14288,2412
2510035,30,244,108,1270,370
2510044,37,7194,1695,5352,1136
2510048,40,3819,744,235,95
2510059,25,829,266,1487,273
2510066,18,1331,350,219,56
2510086,47,2779,822,2798,671
2510093,33,318,124,284,94
2510095,24,500,121,3256,725
2510102,27,7198,1607,6087,1022
2510131,27,5906,948,299,118
2510139,30,312,119,2915,499
2510156,32,3609,782,1587,303
2510162,36,3570,683,2452,486
2510168,40,506,158,8198,1141
2510170,32,2693,498,4724,914
2510193,25,1650,491,1213,263
2510196,39,14125,2308,1361,402
2510201,25,3820,1167,400,155
2510209,27,2411,496,2539,502
2510220,39,3152,907,3617,825
2510224,30,349,152,401,167
2510228,41,3744,602,1585,438
2510288,29,2136,679,1047,359
2510300,32,240,92,208,96
2510324,27,425,161,2120,627
2510332,25,278,98,5552,729
2510341,26,366,128,2701,574
2510349,26,544,104,9654,1362
2510358,41,637,246,7044,1515
2510360,39,5684,1502,273,132
2510364,30,2019,420,1160,288
2510367,29,309,102,1446,374
2510368,35,2788,628,1286,314
2510370,32,917,169,507,162
2510376,29,1482,423,2098,608
2510379,27,317,75,4236,896
2510397,26,554,197,5235,2095
2510400,30,687,164,1973,400
2510402,28,2257,428,3310,755
2510403,28,263,84,3346,671
2510424,32,893,175,8513,1013
2510465,24,1374,445,8386,1634
2510491,27,296,114,276,111
2510497,30,441,122,226,122
2510519,26,7394,1470,315,93
2510520,31,7169,950,2651,588
2510521,36,5189,1004,264,99
2510543,34,239,86,238,80
2510546,34,4198,939,1221,381
2510603,26,262,91,1126,263
2510605,22,1505,311,10735,1252
2510608,29,446,107,7909,1659
2510609,26,2528,526,251,79
2510619,25,6753,1239,245,75
2510646,24,13865,2598,300,111
2510653,29,6375,1239,2916,663
2510669,29,5113,931,3188,637
2510672,31,615,163,1689,444
2510673,22,2140,477,1156,282
2510678,34,4098,960,587,186
2510722,31,3497,607,5911,792
2510736,29,551,187,8829,1695
2510743,25,598,165,9301,763
2510746,31,2031,542,236,110
