Illumicode,N,Mean GRN,Dev GRN,Mean RED,Dev RED
3840164,28,353,144,1393,302
3840167,32,3769,854,263,120
3840168,31,409,167,3116,575
3840181,28,5408,973,9163,1622
3840184,27,323,108,232,96
3840187,30,6940,1399,1395,282
3840189,34,416,164,3832,670
3840192,28,543,219,471,229
3840195,29,4495,679,207,87
3840204,33,300,134,1574,319
3840215,22,315,132,592,150
3840274,38,955,282,8322,1584
3840278,24,3109,695,1044,305
3840280,37,527,165,271,116
3840286,27,309,92,3489,798
3840288,27,7922,1198,399,212
3840307,29,322,135,230,102
3840309,27,380,81,2073,472
3840349,25,3855,1076,278,121
3840356,32,399,134,3575,778
3840358,24,313,131,338,139
3840370,28,4516,586,19150,2706
3840377,38,1290,414,584,204
3840397,44,284,124,279,134
3840398,26,3759,1102,2123,609
3840408,30,9581,1850,4028,1055
3840435,36,299,118,197,86
3840437,29,6774,1394,305,110
3840438,30,8133,1148,425,202
3840458,32,5002,721,251,119
3840468,25,3687,933,1498,599
3840471,33,356,132,738,200
3840475,37,4411,862,284,108
3840477,30,9604,1685,244,73
3840494,45,6661,1718,4435,785
3840500,36,555,179,2864,534
3840521,22,307,113,1130,243
3840537,33,6701,1776,3332,804
3840538,21,670,200,4217,808
3840551,31,17536,2917,12367,1736
3840563,19,248,82,194,63
3840577,36,639,237,4052,1216
3840594,27,18104,5158,1353,507
3840601,39,4502,1039,1581,440
3840615,34,8285,1890,430,164
3840619,22,4796,870,2017,501
3840653,23,312,111,3180,939
3840669,32,4612,682,241,74
3840674,34,14218,3358,9643,1353
3840681,35,525,167,3407,944
3840685,22,4056,711,2452,544
3840703,16,6049,789,6031,585
3840707,29,957,336,7039,1528
3840709,43,1176,303,5147,1404
3840719,31,816,191,8070,1218
3840722,29,8174,1765,3786,873
3840725,20,4881,1067,246,101
3840736,28,1140,297,255,92
3840739,28,390,158,5922,1329
3840743,29,3152,680,194,86
3840746,25,4213,840,255,139
3840753,31,4205,1224,1298,738
3840762,27,7345,1880,1947,500
3840767,35,6825,1509,233,80
3850010,34,4769,853,5437,1021
3850019,22,473,186,1653,318
3850021,32,2115,489,13402,2080
3850037,35,2185,549,209,94
3850056,30,6554,1341,300,118
3850066,25,4660,1336,380,173
3850075,24,2682,503,230,92
3850079,34,299,141,1453,516
3850082,30,2317,573,222,91
3850093,29,5756,1360,248,106
3850102,20,4666,526,8298,880
3850129,27,14927,3785,522,176
3850136,33,488,155,2444,569
3850139,32,5535,1400,3009,565
3850156,24,9538,1621,6325,970
3850170,36,935,257,18983,2685
3850181,25,2890,834,232,109
3850184,30,360,190,855,372
3850189,34,1126,291,218,100
3850192,37,9459,1768,6225,1285
3850196,31,2258,659,1490,464
3850202,25,1945,609,654,154
3850209,34,357,128,208,76
3850228,37,10943,1710,499,148
3850259,28,292,180,194,97
3850291,22,3928,1096,201,76
3850292,35,10019,2423,3030,546
3850296,36,327,156,2122,568
3850326,29,581,261,420,176
3850328,29,1703,426,486,192
3850343,30,7523,1502,2948,819
3850356,23,248,112,204,94
3850360,39,8576,2452,307,100
3850364,20,7652,1624,3181,799
3850369,24,3104,735,308,116
3850392,21,266,121,197,107
3850402,26,4070,761,1301,303
3850403,36,5749,1183,1883,475
3850414,31,1686,365,1901,451
3850435,26,286,137,260,142
3850440,23,6569,1073,591,252
3850446,30,557,210,4120,831
3850451,36,248,109,2880,837
3850458,28,6048,1282,307,101
3850463,26,3906,986,1654,374
3850471,26,1124,379,5889,1268
3850494,24,358,131,190,93
3850500,33,3938,788,316,199
3850554,32,825,239,985,351
3850561,30,1209,345,5904,1205
3850577,36,7012,1562,264,117
3850592,29,471,189,2979,511
3850600,34,7808,1907,314,106
3850608,22,10893,2372,349,132
3850612,23,17582,2901,467,175
3850630,38,5910,1286,456,176
3850634,33,331,100,338,115
3850647,41,264,99,839,362
3850653,24,262,121,1369,482
3850670,26,306,107,7857,1200
3850681,27,712,219,2778,1048
3850692,20,8234,1097,305,89
3850703,35,371,155,3546,861
3850707,18,2726,761,349,177
3850709,23,368,136,228,103
3850717,24,2542,612,235,117
3850746,25,4993,1074,3808,1053
3850747,19,298,125,2059,669
3850754,30,2874,426,229,88
3870014,23,7643,1390,314,84
3870017,26,321,112,234,110
3870019,32,9263,1327,434,154
3870020,37,820,222,2132,592
3870035,21,1899,589,1678,441
3870037,28,4633,1347,875,303
3870044,31,278,137,171,88
3870079,27,756,244,435,109
3870082,27,264,131,184,77
3870088,21,349,146,192,81
3870092,41,3673,623,237,83
3870093,36,425,136,2121,590
3870095,24,2460,631,844,240
3870110,39,302,102,3428,773
3870112,35,321,165,775,254
3870113,40,5723,1217,285,128
3870131,22,301,125,1981,476
3870152,32,1463,367,1897,516
3870189,24,5863,1368,245,94
3870192,34,4874,1176,829,401
3870196,23,10913,1961,606,218
3870220,33,5910,1077,337,158
3870224,30,448,201,530,224
3870228,31,492,163,15895,2477
3870259,32,4736,946,5575,1043
3870270,31,10652,2242,354,152
3870273,28,1212,379,17315,2565
3870280,33,1115,359,2765,819
3870296,36,2767,596,209,83
3870300,24,534,164,256,98
3870307,39,7580,1533,278,110
3870309,30,6080,866,300,120
3870315,28,460,185,5276,901
3870332,22,6423,1321,254,97
3870338,21,387,167,3072,643
3870347,27,3845,965,296,117
3870348,35,9714,1819,587,191
3870373,26,3498,553,262,136
3870379,27,5393,1192,3764,876
3870392,35,326,132,3299,839
3870403,27,2089,588,843,224
3870414,22,5300,851,3453,673
3870427,27,360,115,3465,675
3870441,37,13457,2913,451,168
3870450,25,401,128,1362,365
3870452,32,380,158,3640,702
3870463,44,260,127,287,150
3870468,36,2660,737,3655,1079
3870471,35,501,161,4887,736
3870474,22,1079,346,237,78
3870482,26,307,123,756,338
3870487,25,8036,1817,245,74
3870491,45,705,287,4434,1026
3870504,27,5456,1223,287,94
3870519,30,4459,574,1708,375
3870521,22,2051,688,900,223
3870524,25,415,130,276,126
3870537,31,1884,463,232,105
3870554,29,3832,666,2338,561
3870593,29,395,129,8838,1544
3870601,28,3033,1061,200,99
3870608,29,598,267,6064,1032
3870609,21,5657,1254,3937,744
3870630,25,3167,759,192,74
3870647,28,1428,315,500,173
3870670,18,374,119,2925,936
3870671,27,310,137,216,106
3870707,30,4305,696,293,125
3870725,37,3992,1074,1216,333
3890021,28,281,136,215,125
3890040,35,5752,1469,256,98
3890044,31,508,235,5184,953
3890047,23,302,146,229,123
3890048,27,311,155,2842,810
3890059,33,8875,2043,371,166
3890064,33,2781,595,220,88
3890068,37,322,129,158,70
3890086,32,7883,1393,389,159
3890088,36,3546,654,278,138
3890110,31,8316,1882,304,130
3890121,22,3378,821,353,172
3890132,29,7815,1876,321,123
3890136,42,4188,1194,310,132
3890139,32,330,133,214,111
3890154,15,3811,765,3582,683
3890162,30,3086,479,2250,569
3890170,26,263,103,2859,742
3890181,28,338,153,868,390
3890184,39,3770,794,1457,458
3890195,32,366,137,6921,1194
3890202,32,5157,1112,318,171
3890204,25,313,100,566,244
3890209,27,11853,2113,8518,967
3890220,37,2527,603,299,124
3890224,25,449,148,1665,474
3890246,25,1746,445,1552,393
3890253,33,268,156,198,84
3890278,33,293,163,208,102
3890291,37,3719,1186,212,68
3890301,40,312,139,8269,1306
3890309,35,251,116,216,88
3890326,29,320,91,294,108
3890341,32,346,166,1801,490
3890347,29,647,325,260,128
3890356,28,2755,550,4472,1157
3890364,34,9704,1943,428,155
3890367,27,2527,610,10390,1748
3890370,34,8473,1733,4466,908
3890379,36,5091,835,218,108
3890398,26,2799,807,248,103
3890400,25,2888,647,1308,335
3890402,36,1094,287,6512,975
3890411,23,8270,2072,2867,675
3890427,39,1530,328,11987,1553
3890431,30,3364,837,1658,614
3890435,32,4695,709,1769,505
3890437,28,369,186,2099,672
3890438,34,287,150,360,127
3890441,30,7144,1907,272,101
3890446,44,2737,515,221,97
3890465,35,3292,603,254,132
3890470,31,3091,684,265,135
3890519,27,432,166,1433,613
3890523,28,6916,1219,361,178
3890538,29,2310,526,1384,258
3890546,33,8556,1996,5548,974
3890551,35,3784,932,264,129
3890564,30,7833,1690,4061,1020
3890603,20,431,180,2363,526
3890605,22,4280,1124,209,57
3890609,29,1284,280,7402,828
3890612,26,400,229,1795,597
3890634,46,5886,1375,325,164
3890670,30,404,110,2894,646
3890672,25,312,117,2133,521
3890685,25,6067,1615,279,138
3890687,29,1189,231,13074,1289
3890706,43,2427,727,445,144
3890711,21,3897,1161,209,83
3890719,31,6402,1572,1637,608
3890722,32,310,173,2835,583
3890731,33,278,102,2731,784
3890746,27,273,109,2604,975
3890750,15,5006,1402,570,315
3890754,16,3778,806,362,159
3890768,28,339,94,2967,549
3930020,27,5350,1120,260,81
3930022,39,322,145,1893,445
3930026,28,1038,316,225,102
3930035,30,5466,1117,240,98
3930037,44,2925,718,1485,400
3930040,26,570,183,2595,654
3930053,20,3986,707,222,83
3930059,37,4220,705,262,91
3930064,26,3285,1013,351,218
3930086,27,6066,1263,15211,1938
3930113,24,419,145,1296,311
3930114,33,375,128,1067,411
3930121,27,359,135,416,197
3930129,27,5023,644,1403,281
3930132,29,417,142,927,194
3930133,20,895,293,3875,447
3930142,28,308,149,997,385
3930148,40,559,219,2654,555
3930156,41,2688,562,239,122
3930168,27,8903,1778,380,141
3930170,48,296,135,2300,686
3930181,28,1358,379,2539,702
3930195,19,4242,1345,301,135
3930204,38,632,184,5248,971
3930215,29,1272,367,593,205
3930220,24,10167,2326,383,120
3930239,23,4340,832,219,66
3930270,33,5351,1457,2797,838
3930301,24,6207,1309,244,58
3930332,25,9674,1684,287,97
3930356,30,307,122,1166,369
3930360,33,677,257,14976,1951
3930364,34,588,194,5145,1321
3930372,26,6239,797,577,262
3930376,32,740,277,338,153
3930379,34,6484,1352,237,97
3930397,35,2225,500,8752,1919
3930414,29,5970,1492,1143,241
3930427,30,2431,758,3048,910
3930431,32,606,273,3121,710
3930435,32,301,143,256,123
3930438,35,4300,596,241,83
3930451,18,428,176,241,125
3930458,27,297,107,2665,630
3930463,31,355,148,3182,900
3930474,27,3711,839,271,179
3930475,33,303,143,4488,1052
3930477,17,237,142,812,331
3930497,40,343,166,1312,345
3930504,35,1090,212,825,286
3930519,29,399,143,2391,427
3930521,25,539,131,4683,604
3930537,30,7028,1130,356,156
3930538,33,1026,396,3135,884
3930553,17,285,102,190,54
3930561,30,12367,2622,7700,1653
3930563,30,538,158,6652,1065
3930600,42,338,156,10779,1185
3930605,28,286,126,1315,320
3930609,30,301,151,1491,535
3930630,28,2158,503,2922,775
3930646,48,5147,1082,2749,577
3930647,29,1802,544,199,102
3930672,35,449,156,2611,545
3930674,34,315,126,415,177
3930678,21,2184,676,213,118
3930685,38,1993,589,14893,2176
3930689,18,454,207,278,164
3930703,21,510,111,167,69
3930709,32,503,195,2261,597
3930711,26,243,125,206,90
3930717,30,409,172,230,119
3930719,33,8901,1879,438,230
3930725,28,5885,1124,264,121
3930736,28,799,244,4058,685
3930743,31,308,166,1010,409
3930747,19,10296,1471,494,142
3930754,28,281,177,269,115
3930762,31,505,110,1165,242
3940010,41,434,202,1609,526
3940014,23,3114,414,290,131
3940040,30,2201,556,258,119
3940041,25,640,197,7312,1043
3940059,28,4286,657,637,222
3940072,31,7682,1757,266,105
3940079,34,460,192,2158,575
3940088,17,656,257,358,115
3940093,30,560,162,5785,1207
3940095,25,502,243,4680,1081
3940097,22,6307,1524,3055,698
3940110,34,6841,1746,269,105
3940121,35,1932,498,10475,2514
3940129,32,5341,957,6521,1361
3940132,35,7571,1376,296,147
3940136,36,309,128,3329,583
3940156,31,495,131,1999,558
3940180,26,15003,2366,473,152
3940189,30,7553,1569,305,122
3940193,37,262,131,1003,268
3940202,23,4056,1170,2870,917
3940204,28,4950,585,292,109
3940220,19,2819,556,532,89
3940241,29,551,233,2111,746
3940270,36,718,296,259,113
3940307,34,11853,2005,348,121
3940315,33,371,157,195,85
3940333,41,277,123,308,156
3940347,34,4980,1329,287,136
3940348,43,3448,764,11962,1963
3940368,32,5075,681,511,201
3940382,29,299,136,302,164
3940386,39,7175,1560,4621,807
3940390,43,628,160,7810,1291
3940398,24,6268,1269,364,109
3940402,38,320,180,221,119
3940411,24,4015,698,3701,1149
3940427,26,2545,531,215,89
3940484,24,2898,591,244,108
3940500,30,539,130,4444,685
3940523,34,4742,1214,366,123
3940524,23,6971,1359,3449,719
3940528,27,2976,1019,7075,1368
3940538,16,6698,1600,872,273
3940564,40,10477,1785,4626,706
3940592,35,365,181,646,201
3940598,28,6683,1070,274,102
3940600,33,9007,2164,6401,1265
3940609,37,9668,1615,22626,2418
3940619,35,11162,2318,8305,1695
3940626,27,5308,1146,684,351
3940639,40,5880,1307,308,141
3940647,27,268,136,624,262
3940670,24,2731,727,250,102
3940671,39,418,179,2778,512
3940678,32,5328,959,2435,515
3940681,29,7530,1468,296,126
3940689,37,469,155,2427,612
3940692,31,347,126,241,94
3940703,32,2282,636,890,242
3940706,21,2997,989,1449,830
3940711,34,330,165,2727,805
3940735,26,9326,1424,849,275
3940736,28,5550,1258,268,118
3940754,6,231,130,856,358
3940762,34,468,149,5066,921
3940767,31,2077,570,844,332
3940768,42,7299,1577,302,108
3990010,32,562,189,3571,986
3990017,41,471,142,1752,455
3990020,33,3387,967,2413,716
3990026,38,304,152,1197,357
3990044,30,8335,1123,280,95
3990070,30,280,149,2926,566
3990086,31,7979,1518,289,109
3990088,24,285,133,4867,832
3990092,35,5225,975,240,113
3990113,23,225,96,651,211
3990114,29,14620,2475,606,207
3990128,25,418,153,3922,735
3990148,37,7618,1875,5256,1412
3990152,39,4648,841,299,122
3990162,26,2993,892,617,218
3990164,30,5911,1159,290,119
3990167,28,8006,2177,3378,776
3990170,30,333,93,8961,1443
3990184,29,448,116,4944,995
3990193,27,7892,1388,660,167
3990195,33,249,126,898,357
3990224,29,5172,1370,2670,842
3990228,35,6306,1688,376,148
3990239,30,8301,1690,271,157
3990259,30,909,265,6706,1038
3990278,25,528,153,491,205
3990288,30,362,144,973,450
3990291,31,301,137,1624,317
3990296,40,596,255,1119,444
3990324,22,389,196,227,110
3990338,32,16387,3256,2014,550
3990343,31,10123,1788,351,131
3990348,26,280,135,289,97
3990358,33,429,174,2540,564
3990372,27,3105,681,248,100
3990398,25,485,132,4656,907
3990403,28,3045,738,1412,312
3990408,20,4541,1161,326,121
3990411,28,359,147,14311,2170
3990424,25,528,252,331,182
3990431,27,3748,522,470,109
3990433,42,4251,1341,1686,522
3990435,30,4432,1236,20512,4090
3990437,17,1086,383,595,205
3990441,44,6294,1153,1932,496
3990445,28,367,122,2590,532
3990446,41,3912,1000,287,143
3990474,26,367,162,311,122
3990477,26,612,178,999,234
3990482,43,14942,2706,13994,1947
3990491,44,928,277,6852,1655
3990504,37,6573,1103,1833,426
3990521,24,320,129,890,220
3990537,27,263,111,971,400
3990538,24,389,161,233,88
3990541,31,349,127,873,270
3990554,21,4408,799,2039,601
3990575,22,8768,1929,329,133
3990605,32,2959,826,10696,1851
3990608,34,318,128,2438,493
3990615,36,255,119,233,107
3990634,18,2989,333,3414,662
3990639,28,377,115,5560,1099
3990647,27,388,168,4020,543
3990672,33,8018,1123,2361,341
3990673,31,7932,1529,5022,1017
3990687,23,357,125,4315,877
3990711,29,3732,902,357,153
3990725,16,1856,424,261,85
3990730,54,12035,2638,403,182
3990731,27,426,216,330,155
3990762,29,3494,680,531,248
3990767,29,266,125,211,98
4010014,22,8479,1319,5748,655
4010035,26,308,153,2479,701
4010037,32,5924,913,3488,543
4010040,30,5686,1346,252,115
4010041,26,3379,618,274,132
4010056,24,14524,2416,628,173
4010068,25,8979,1154,770,243
4010095,32,4656,1402,252,94
4010121,23,3555,1061,225,94
4010131,42,379,167,364,185
4010132,37,2082,601,4726,1454
4010136,20,1925,502,976,258
4010138,52,8450,1636,263,105
4010139,41,1407,371,187,85
4010142,36,3946,703,3958,1024
4010152,30,7645,2529,312,90
4010154,35,2714,594,2194,529
4010176,32,423,160,5705,827
4010180,34,342,137,3381,865
4010187,27,274,116,1754,392
4010201,34,973,250,3960,956
4010204,31,324,131,504,200
4010241,33,2142,702,1324,501
4010255,33,694,212,1220,396
4010274,25,4484,832,7616,1182
4010291,49,3800,1025,2162,687
4010296,23,349,122,230,81
4010315,36,7550,1607,342,123
4010328,30,479,175,5693,1156
4010370,36,6252,1526,10902,1651
4010372,29,329,134,208,101
4010373,33,530,196,3589,602
4010376,28,5150,1277,244,113
4010382,25,9456,1361,396,141
4010386,39,4636,1448,269,141
4010397,37,2276,625,10602,1815
4010414,37,1884,560,5388,1255
4010424,27,353,138,3366,1513
4010427,26,7556,1799,1772,422
4010431,43,10377,2535,590,264
4010433,37,2413,488,3350,676
4010435,34,306,142,251,129
4010451,33,3725,1113,2123,565
4010458,43,3071,847,237,125
4010463,37,431,179,678,185
4010471,22,6665,1342,11589,1192
4010477,39,278,126,305,139
4010482,24,391,172,11756,1841
4010484,29,2128,427,14796,1829
4010487,35,4820,1320,300,134
4010494,31,293,131,231,88
4010519,26,527,144,10710,767
4010520,37,3874,624,231,99
4010537,31,2255,531,6756,1561
4010538,22,2845,774,858,346
4010553,37,368,130,5626,1054
4010561,30,503,154,4495,596
4010564,39,14248,2708,397,157
4010575,32,4250,741,5069,945
4010577,38,4851,916,30418,3331
4010592,31,5578,1620,706,267
4010593,23,3698,1038,226,95
4010598,32,3286,666,236,100
4010603,40,14286,3390,382,139
4010605,28,432,257,714,238
4010615,34,476,184,8381,1461
4010630,38,3538,616,1898,477
4010632,24,7785,1074,3921,749
4010670,28,622,193,13062,1984
4010689,37,1899,657,647,315
4010692,30,321,122,343,156
4010717,19,1388,405,5486,1838
4010735,25,368,127,7528,1675
4010746,25,8224,1222,267,143
4010750,35,372,141,4885,1194
4010753,31,971,187,8920,1427
4010754,17,340,159,2214,792
4040020,39,313,136,1400,367
4040022,28,5713,1154,220,110
4040025,37,604,166,3215,806
4040037,33,349,129,1227,355
4040040,41,2143,459,6540,1464
4040053,25,4680,1239,2423,509
4040059,31,8179,1254,4346,883
4040064,43,6646,904,9505,1181
4040088,21,2712,726,225,116
4040114,25,1751,406,1240,420
4040142,33,4764,899,1933,538
4040152,34,4672,857,275,118
4040164,28,16086,3106,4662,1016
4040181,30,342,142,1488,346
4040193,37,316,115,4059,940
4040204,29,7063,1196,312,118
4040228,36,636,213,4974,799
4040240,45,3888,956,393,158
4040242,28,392,116,192,78
4040253,22,415,136,4776,1720
4040255,35,3945,997,304,172
4040270,39,350,124,264,115
4040280,31,7884,2157,7686,977
4040309,20,318,139,259,149
4040315,34,336,111,3858,764
4040324,23,293,175,559,245
4040333,18,8335,1583,5601,1139
4040338,33,230,79,939,369
4040360,16,298,112,1748,556
4040364,35,628,206,208,92
4040370,29,3545,672,230,89
4040373,28,535,144,5962,983
4040376,37,4287,778,311,116
4040382,36,3627,1014,301,157
4040397,26,435,148,6060,1125
4040398,33,419,163,4927,845
4040402,23,6018,1438,366,121
4040411,27,3434,568,1286,332
4040414,25,1182,409,199,94
4040431,31,7280,1698,289,124
4040435,33,3886,1258,258,109
4040437,39,671,262,8503,1109
4040438,29,1528,336,250,132
4040441,27,5847,1351,347,139
4040446,35,10610,2052,339,116
4040450,34,9113,1914,1873,523
4040452,29,328,182,2987,496
4040458,26,214,69,477,202
4040468,35,435,233,195,88
4040471,36,11256,2392,337,96
4040482,30,374,164,250,126
4040497,31,2839,637,688,337
4040519,32,656,221,2628,717
4040520,34,453,186,10919,1983
4040523,32,460,157,6007,1327
4040524,27,3807,736,2487,557
4040538,40,359,142,2574,594
4040551,21,238,100,1038,243
4040564,26,385,136,655,179
4040593,28,5682,825,364,159
4040594,39,338,128,3194,904
4040603,34,420,182,3510,709
4040605,35,7944,1158,7710,1135
4040609,21,320,121,4405,467
4040612,25,1038,258,989,503
4040632,25,9491,1966,3534,1005
4040646,36,7213,1851,3756,878
4040647,35,9306,1617,6945,1126
4040670,27,540,184,6733,1016
4040682,25,897,233,9065,1527
4040687,28,3898,1046,1036,428
4040689,32,1084,318,4167,1091
4040706,28,305,120,3271,744
4040707,29,290,139,1801,528
4040711,27,3971,1056,2415,513
4040719,34,1298,394,207,99
4040725,31,7958,1834,1803,500
4040736,28,1478,705,2489,559
4040754,28,1020,197,15198,1918
4040767,33,5877,999,5110,896
4050014,27,6073,1080,323,135
4050035,34,553,134,6658,940
4050040,23,16527,2854,2859,593
4050041,34,6468,1468,2965,956
4050044,36,392,165,2314,466
4050047,36,5346,1126,14889,1931
4050066,24,6579,1680,3627,733
4050070,30,6631,1309,398,185
4050072,34,2566,509,256,145
4050079,25,3320,1009,192,75
4050088,29,3496,596,3483,666
4050095,28,5963,824,6761,1047
4050102,26,353,114,6607,930
4050110,30,2801,598,215,95
4050129,26,8138,1868,304,165
4050154,22,1647,333,1095,291
4050162,39,4162,870,2988,844
4050164,20,7670,1624,4787,708
4050167,41,468,173,3538,860
4050168,21,4501,774,348,133
4050170,32,329,148,2570,412
4050187,33,6539,1349,262,126
4050192,34,236,103,719,267
4050193,28,538,235,12481,1890
4050209,11,278,125,746,365
4050220,32,444,207,208,96
4050224,32,555,183,4781,1512
4050270,31,365,144,254,101
4050291,43,11675,2233,397,129
4050296,29,440,143,2249,604
4050315,29,11834,2382,708,265
4050324,38,7612,1622,288,144
4050327,36,337,164,302,124
4050328,36,2930,976,5549,1940
4050333,30,20211,3819,13974,1832
4050364,27,6194,1241,360,160
4050367,27,301,92,1412,413
4050372,38,330,129,4033,961
4050377,36,427,153,2049,689
4050400,34,1040,360,2238,574
4050408,24,6047,1408,299,117
4050427,21,2767,669,255,124
4050431,31,584,218,2119,460
4050440,36,261,147,870,258
4050441,24,293,160,259,136
4050445,29,431,190,1710,540
4050446,34,6957,1333,2455,541
4050450,38,7587,1480,292,103
4050452,38,6201,1494,1361,364
4050463,35,354,131,6149,1425
4050471,27,18781,4144,460,134
4050475,39,325,159,1519,569
4050497,24,387,154,964,271
4050519,18,1730,501,774,254
4050520,27,12785,2367,355,156
4050528,23,270,128,244,117
4050538,38,499,191,3289,614
4050546,34,389,133,3561,829
4050554,32,280,139,278,135
4050563,23,8906,1656,265,106
4050564,18,4920,812,261,117
4050592,31,274,119,1586,497
4050600,40,274,127,956,311
4050608,19,379,183,872,243
4050612,32,251,115,317,143
4050646,31,1310,435,445,186
4050669,38,365,146,10610,982
4050717,31,6064,1197,7890,1328
4050722,23,331,126,1527,425
4050767,37,6456,1479,355,171
4050768,29,852,287,675,289
4060017,27,1616,557,571,333
4060022,11,319,76,639,192
4060035,22,387,135,2025,503
4060044,39,7399,1593,318,119
4060053,30,338,148,7166,1075
4060068,30,3256,758,1210,251
4060072,29,6150,2103,302,140
4060091,36,278,115,4999,1156
4060092,24,351,131,1064,254
4060095,32,491,225,6561,1115
4060110,26,1469,384,10241,1414
4060121,27,386,148,4842,1378
4060132,49,4358,1020,270,133
4060142,41,680,178,581,188
4060168,22,3081,339,247,114
4060170,30,5809,1760,336,165
4060184,21,717,197,252,112
4060187,33,1480,351,727,243
4060195,38,411,142,12447,1841
4060196,26,19608,3372,954,209
4060201,22,333,113,3382,770
4060239,35,245,106,196,84
4060242,22,5296,908,221,123
4060255,24,315,114,2022,439
4060296,17,1315,295,478,163
4060324,23,284,120,868,272
4060326,34,337,141,209,99
4060327,32,324,148,189,66
4060338,32,3858,714,279,125
4060347,22,2535,722,226,110
4060364,28,3809,547,3198,744
4060379,40,6863,1664,266,100
4060382,28,1294,320,8048,981
4060386,42,567,175,3682,816
4060392,26,5279,974,261,100
4060400,29,452,228,230,86
4060427,24,6971,1302,285,120
4060431,26,4377,967,269,114
4060433,34,8738,1956,1073,307
4060435,23,3470,813,1624,559
4060445,23,1169,373,470,233
4060465,37,11344,2028,344,153
4060471,34,1762,509,958,276
4060474,21,3929,851,176,81
4060487,24,420,202,203,93
4060519,41,1162,366,7326,1694
4060520,38,1065,355,11872,1872
4060521,27,607,228,4802,804
4060537,25,793,234,11446,1908
4060543,19,674,378,237,99
4060546,31,7997,2656,764,311
4060553,27,3249,668,241,89
4060563,30,456,183,2105,495
4060575,28,3885,1313,657,307
4060608,33,4332,821,298,132
4060612,30,393,155,4285,658
4060615,33,3530,886,285,135
4060632,20,5212,1135,715,181
4060634,37,4504,979,2136,467
4060678,26,2980,654,213,103
4060703,45,1144,327,9496,978
4060706,27,1803,327,1096,391
4060731,33,4761,1296,353,132
4060735,24,4054,775,2933,631
4060739,35,3813,732,293,137
4060746,31,326,105,183,73
4060762,31,301,148,430,160
4060768,30,11675,2007,420,157
4070014,28,1966,523,6513,1553
4070026,17,294,110,1615,864
4070035,34,6490,1659,424,175
4070040,33,431,260,203,87
4070044,28,8526,1921,6823,1025
4070053,22,237,86,3132,517
4070068,26,316,116,228,91
4070088,24,4196,1382,878,438
4070097,30,12775,2579,582,199
4070110,30,366,125,4338,552
4070114,22,213,111,216,112
4070129,29,10814,1856,323,107
4070136,27,4691,1533,233,113
4070139,34,300,126,7477,1145
4070148,39,6340,1346,357,133
4070152,29,10355,2110,351,153
4070156,35,9002,1620,4366,733
4070162,23,5829,936,4161,717
4070176,35,257,124,292,151
4070187,37,395,215,260,138
4070201,9,2963,202,197,74
4070202,39,5753,1245,454,197
4070220,32,7675,1640,266,117
4070239,28,7187,1632,229,103
4070240,32,4638,1612,274,108
4070259,28,1458,462,313,191
4070270,34,11042,2265,368,107
4070327,41,231,134,828,224
4070328,32,334,141,7994,1251
4070333,36,508,152,12060,1504
4070343,32,375,155,2937,751
4070348,32,3957,983,9776,1483
4070364,35,354,164,5258,716
4070372,35,565,220,6779,1159
4070386,37,344,133,2054,362
4070397,23,2234,618,230,126
4070398,35,1061,324,772,408
4070403,25,559,152,6315,1079
4070414,26,827,222,346,140
4070424,30,324,149,4045,744
4070435,27,290,149,210,81
4070437,24,349,129,3626,821
4070440,44,3086,820,1382,414
4070441,29,485,165,2320,772
4070484,35,3912,940,2503,495
4070497,25,284,154,2137,620
4070504,22,4360,819,1795,612
4070520,30,2549,685,3265,890
4070524,19,2822,374,1887,699
4070538,22,1478,474,1281,419
4070541,38,294,127,5004,739
4070553,30,10357,2218,408,188
4070561,23,9481,2314,244,102
4070575,22,528,224,209,93
4070600,23,3314,1054,2835,911
4070612,31,368,152,3302,630
4070615,35,994,283,8740,2264
4070632,16,6850,1231,274,102
4070639,29,480,192,1239,370
4070647,30,6094,1797,1173,330
4070673,40,1100,299,9281,1573
4070685,23,716,164,9257,1068
4070706,30,6656,1487,282,115
4070709,23,18279,2937,4595,895
4070719,24,4587,1133,252,85
4070722,28,828,264,15042,1789
4070725,29,9634,1533,11854,1464
4070753,28,422,168,4326,741
4070767,23,266,92,284,152
4070768,28,294,158,196,70
4120010,40,265,119,420,151
4120020,35,270,130,4060,1087
4120025,40,325,145,207,95
4120026,34,599,272,2177,638
4120037,33,6670,1445,384,206
4120040,35,10186,2296,1114,374
4120047,37,850,226,10500,1656
4120048,33,9728,1310,423,151
4120053,27,429,149,6944,1430
4120056,29,476,144,7369,954
4120075,18,357,95,1689,400
4120086,23,679,202,32749,3441
4120088,27,325,138,3403,538
4120091,31,4173,990,645,294
4120102,41,4676,851,1788,607
4120121,31,6684,1162,334,133
4120128,30,8330,1664,218,82
4120131,35,5776,1197,6516,859
4120139,31,10432,2314,304,105
4120156,28,10758,2196,291,156
4120167,25,1655,495,219,89
4120176,37,4178,1247,6152,2167
4120193,30,572,161,5080,903
4120215,29,2036,580,216,85
4120228,33,2529,591,785,314
4120241,39,638,172,9423,1512
4120246,40,271,135,992,298
4120259,24,325,143,584,313
4120273,35,3645,1083,1483,459
4120300,29,286,116,1782,491
4120324,43,7260,1446,2310,622
4120327,28,20172,3074,3306,529
4120341,28,13420,2923,5512,1112
4120349,27,4708,1323,223,104
