Illumicode,N,Mean GRN,Dev GRN,Mean RED,Dev RED
3890367,33,643,149,11549,1585
3890402,37,978,312,5645,1129
3890437,27,355,137,2070,477
3890438,23,247,131,301,93
3890538,23,2020,485,1348,281
3890612,26,292,121,1463,427
3890634,20,386,154,235,88
3890672,21,296,82,1886,239
3890750,37,4504,1574,566,273
3890768,33,308,133,2646,705
3930064,31,1957,484,996,284
3930129,24,3515,966,2287,502
3930132,40,500,150,921,323
3930133,30,804,252,3908,657
3930142,25,1272,285,519,104
3930356,33,277,78,1626,253
3930435,30,287,108,550,229
3930438,42,3962,1110,249,77
3930451,35,485,209,261,108
3930537,28,7463,1673,323,97
3930600,40,289,91,11316,1500
3930685,23,1753,480,14729,2005
3930709,17,369,132,213,92
3930736,57,713,217,3925,614
3940095,23,4995,816,2124,267
3940121,34,1704,377,10396,1523
3940132,40,7415,1237,318,132
3940180,27,13550,1966,427,153
3940193,24,235,94,847,136
3940270,36,547,240,262,110
3940315,36,297,108,213,99
3940347,39,2462,431,847,212
3940368,28,5034,922,617,293
3940386,48,7263,1713,2779,480
3940523,25,3968,513,321,131
3940524,28,6131,1571,3010,812
3940528,22,2662,612,6545,1302
3940538,33,5966,1096,701,236
3940598,30,6309,1340,240,74
3940647,18,242,53,490,178
3940671,44,316,128,5958,841
3990010,27,499,170,3222,805
3990092,29,5282,1436,262,93
3990113,33,265,88,262,111
3990128,35,389,145,3518,587
3990162,29,2611,682,1127,270
3990195,24,258,106,794,280
3990259,33,846,235,6633,1434
3990324,25,286,99,203,71
3990343,24,9520,2295,367,160
3990358,24,399,149,2432,866
3990372,26,2741,546,246,118
3990491,28,848,255,7439,1401
3990521,23,253,67,851,242
3990541,29,294,111,810,198
3990554,17,5778,1331,284,103
3990608,29,364,141,2893,731
4010068,38,9139,1513,804,207
4010121,39,4060,863,318,155
4010139,26,1825,334,262,136
4010142,30,3510,703,3345,597
4010176,26,445,146,5218,901
4010180,30,311,105,3190,592
4010433,39,2358,602,3376,717
4010435,32,279,101,283,144
4010458,30,246,90,220,90
4010484,33,2078,447,15779,1952
4010494,35,298,134,295,151
4010575,32,3906,683,4883,766
4010592,26,4541,1192,730,284
4010603,34,13546,2871,394,127
4010632,32,9816,1972,359,142
4040204,36,7474,1258,304,133
4040360,24,330,116,1907,404
4040373,43,492,165,5951,925
4040414,31,991,311,233,93
4040435,26,2737,733,622,164
4040437,34,601,194,8307,1037
4040446,29,9980,1327,313,99
4040458,31,233,127,385,147
4040468,27,354,211,206,93
4040482,29,296,78,297,190
4040594,25,298,103,3405,648
4040605,39,7411,1329,7470,1014
4040632,27,9223,1615,3361,708
4040670,53,425,136,5889,968
4040687,32,4190,973,856,279
4040707,23,233,89,1698,430
4040725,33,7667,1550,1701,356
4050035,36,603,180,6674,1241
4050066,28,6371,1159,3637,736
4050095,37,4754,1087,8645,1459
4050162,34,3830,1020,2477,915
4050192,32,214,93,612,152
4050315,35,13434,2855,805,239
4050400,30,946,221,2181,516
4050446,33,6070,1377,2333,483
4050722,26,266,88,1783,456
4050767,25,5740,1203,330,102
4060022,16,330,142,791,240
4060035,26,271,91,2077,463
4060053,36,385,145,6741,869
4060091,27,243,127,4836,647
4060092,35,313,146,214,98
4060095,32,441,148,6731,1135
4060142,30,448,163,639,148
4060195,35,381,147,12941,1770
4060382,34,1226,308,7832,1299
4060386,30,502,201,3410,621
4060392,29,5013,1367,303,105
4060471,24,1338,200,927,226
4060474,22,3525,703,250,101
4060487,28,408,151,223,100
4060553,25,3045,709,288,115
4060575,33,3533,946,631,163
4060735,26,4025,766,2792,383
4060768,34,10950,1776,381,105
4070014,37,1740,446,5874,1233
4070040,23,2161,594,249,101
4070088,22,3531,725,848,348
4070136,29,4483,971,266,118
4070239,32,7038,1588,309,138
4070259,35,1165,332,301,125
4070328,34,241,86,300,129
4070333,38,438,106,11942,1445
4070414,34,736,221,402,133
4070441,26,482,125,2409,509
4070484,41,2945,583,2132,427
4070673,40,1008,233,9046,1256
4120010,39,254,88,437,150
4120040,31,8546,1091,906,304
4120047,29,823,212,11079,1124
4120086,35,632,164,34544,3506
4120131,24,5725,1128,7283,914
4120156,30,9383,1916,275,115
4120193,25,432,107,4806,594
4120341,44,11771,1992,5201,1188
4120477,25,3024,805,1032,258
4120603,42,9093,1507,399,129
4120609,36,324,153,10462,1543
4120626,35,9029,1296,550,204
4120630,24,339,125,5610,713
4120674,28,283,112,3814,764
4120685,27,337,135,324,126
4120743,38,9222,2071,473,235
4150010,32,10782,2243,1658,320
4150041,24,3272,699,1496,393
4150201,41,8186,1778,392,131
4150280,35,5339,1144,1107,277
4150368,31,315,175,2552,1197
4150398,29,7100,1443,4139,804
4150424,33,1421,283,684,211
4150468,46,4317,995,1713,347
4150470,28,5074,890,328,127
4150494,25,1127,323,9838,1324
4150497,30,353,148,1774,415
4150544,33,1619,218,22927,2550
4150575,22,2906,787,222,87
4150632,29,711,298,988,285
4150634,30,261,125,641,219
4150681,29,1326,500,553,170
4150687,31,509,140,344,109
4200056,26,261,134,284,163
4200064,33,1245,348,1404,381
4200121,25,3868,732,267,103
4200129,20,4172,908,247,118
4200291,23,3300,856,285,121
4200356,26,373,119,2112,614
4200471,37,14227,2914,438,158
4200523,25,5702,1307,4756,1159
4200768,29,724,200,387,128
4210044,28,1829,395,252,131
4210068,36,2594,684,219,100
4210095,32,6319,1360,307,122
4210215,31,379,97,3535,870
4210400,33,6051,1017,3612,531
4210719,33,375,184,1774,441
4210730,20,282,169,362,93
4220068,31,341,159,2362,556
4220091,33,12462,3370,1774,574
4220114,37,10251,2340,288,107
4220129,30,4963,863,280,107
4220164,32,277,139,3918,493
4220176,37,3170,581,1942,438
4220193,41,8139,1606,335,116
4220195,40,465,189,3043,627
4220202,28,401,114,3059,710
4220240,31,11481,2739,2038,431
4220246,28,9050,1614,357,141
4220300,28,267,132,246,103
4220632,35,2314,603,1488,403
4220634,33,1648,423,250,93
4220709,27,378,109,8441,1221
4220731,36,2017,506,1935,512
4230091,36,6565,1303,1398,371
4230097,34,332,129,5903,1003
4230133,37,3051,645,5305,881
4230154,31,9391,2294,290,140
4230195,32,410,139,287,146
4230202,23,722,201,535,137
4230286,32,20373,4435,3226,652
4230309,26,10112,2023,450,167
4230326,32,421,153,697,257
4230341,22,225,98,259,104
4230348,32,1404,461,239,85
4230504,38,3151,959,262,110
4230544,30,3576,1087,9912,1243
4230673,23,244,71,1610,353
4230767,33,417,119,1531,322
4250020,28,4919,1110,311,106
4250022,37,4784,1358,290,120
4250040,25,3710,893,2765,560
4250041,37,10103,2382,422,134
4250044,22,673,201,4430,753
4250059,23,227,81,186,84
4250097,33,3968,948,265,121
4250142,34,306,133,1712,456
4250181,42,546,142,254,106
4250196,30,1380,360,20101,2065
4250309,38,386,134,3177,572
4250326,33,10147,1490,345,119
4250327,27,463,172,12077,1488
4250386,36,4350,905,2562,467
4250402,36,620,254,254,106
4250408,22,3980,883,479,153
4250431,29,319,100,1390,381
4250491,37,353,101,8101,1468
4250600,35,10817,1743,434,168
4250630,38,1021,289,7570,1622
4250670,44,4800,1058,3411,551
4250703,31,375,117,246,107
4250767,25,7438,1126,1154,274
4260088,39,10604,2034,257,109
4260102,28,4497,723,12954,1612
4260154,40,2771,623,2282,460
4260162,27,4453,1171,277,99
4260170,42,5424,896,3507,580
4260224,29,231,99,213,73
4260228,31,8951,1841,5689,876
4260288,25,293,119,275,122
4260382,33,4630,853,2465,675
4260437,28,7084,1177,264,85
4260484,32,5271,1375,289,150
4260577,29,11166,2072,370,130
4260736,27,4975,1080,297,117
4280059,30,379,132,5070,1180
4280095,28,287,92,1662,377
4280162,29,262,116,286,87
4280204,31,6834,1011,284,102
4280242,29,261,109,3797,609
4280270,27,552,104,6457,1179
4280292,20,404,160,2651,663
4280301,35,4270,1198,907,302
4280326,21,1030,245,235,75
4280341,34,4146,901,238,87
4280414,39,451,172,10469,1404
4280437,20,3684,607,270,128
4280463,19,894,107,8224,1249
4280523,22,7606,1815,2366,467
4280524,25,343,143,783,192
4280725,28,406,118,2474,381
4290091,27,271,122,283,91
4290129,19,268,117,888,203
4290142,32,244,105,1078,272
4290209,22,2277,569,8610,1325
4290307,35,331,122,7523,886
4290315,27,3168,482,292,136
4290343,27,296,109,1450,386
4290369,27,1775,522,5530,1237
4290376,37,500,210,3388,685
4290398,31,290,112,3152,739
4290403,38,522,175,260,100
4290438,33,3731,999,262,105
4290471,30,1219,385,2158,509
4290551,37,1185,334,422,166
4290601,39,1603,299,504,135
4290609,30,327,114,370,118
4390022,22,278,111,194,56
4390097,40,7451,1561,359,164
4390114,25,7368,1009,380,123
4390162,37,430,147,4892,789
4390180,36,277,82,236,101
4390347,29,373,133,1648,410
4390397,25,242,107,456,135
4390441,35,1087,258,10979,1354
4390445,36,321,123,3402,609
4390497,27,7401,1143,350,101
4390577,34,453,173,3141,662
4390603,33,241,113,261,132
4390646,31,3594,853,256,105
4390673,29,2039,543,1114,294
4390687,39,1889,557,4796,918
4390717,25,257,77,1815,240
4480035,28,386,109,1156,296
4480138,32,3605,482,2694,518
4480152,28,425,195,1559,449
4480196,30,1924,426,277,122
4480228,16,7957,1734,386,140
4480255,28,3964,981,285,129
4480403,43,553,192,3594,758
4480424,12,286,44,799,175
4480487,33,3457,1081,5178,1137
4480520,25,4534,808,254,130
4480546,28,339,134,813,310
4480670,30,625,234,1061,255
4480747,39,4047,616,2360,456
4490010,25,1189,350,277,135
4490095,38,401,115,3933,599
4490113,41,564,175,5653,1257
4490139,36,336,104,245,101
4490162,32,8186,1646,1155,300
4490192,34,565,194,6539,1090
4490255,33,455,127,2592,499
4490315,32,3404,765,281,97
4490364,25,386,134,2205,473
4490427,30,786,159,7745,1171
4490438,31,5242,1557,298,150
4490470,34,271,93,335,124
4490474,32,13724,3432,463,159
4490504,30,277,127,198,82
4490703,35,1119,430,370,136
4490706,39,11025,2736,420,157
4490707,20,278,155,268,132
4490719,25,2528,581,281,95
4540079,31,3495,817,232,118
4540095,30,8106,1443,236,77
4540100,42,3778,802,243,92
4540161,44,226,95,204,88
4540193,33,439,130,921,235
4540273,24,5930,1791,503,255
4540278,22,1201,217,188,78
4540292,30,8346,2244,6401,986
4540328,28,3941,587,235,64
4540332,35,241,108,3876,878
4540561,24,9746,2175,965,473
4540563,23,5913,1139,254,154
4540682,31,1129,278,526,175
4540685,26,8310,1838,335,123
4540739,29,5515,1200,294,116
4560327,35,392,173,4409,838
4560398,36,5546,1021,294,107
4560440,40,274,122,230,99
4560470,31,318,101,1665,513
4560477,23,438,129,5585,921
4560523,25,330,108,216,73
4560551,29,427,119,4831,786
4560605,30,2046,455,2572,451
4560717,34,7995,1874,10161,1387
4560754,28,6924,1441,355,104
4570075,35,6678,1317,301,116
4570091,28,404,140,2929,712
4570097,45,353,134,1603,503
4570132,35,1392,459,552,193
4570253,30,4717,1149,310,126
4570273,30,1340,316,527,202
4570315,41,7065,1578,511,138
4570368,33,5919,1030,307,78
4570397,27,10745,2391,11499,1476
4570433,36,1925,547,846,224
4570437,31,223,81,203,88
4570440,33,442,132,7678,998
4570446,34,9618,1864,2605,671
4570543,24,340,101,3757,766
4570544,39,6170,1274,392,143
4570593,33,481,191,15267,2565
4570609,36,5887,1211,304,118
4570754,32,308,125,2100,546
4590025,29,258,109,1461,482
4590093,27,267,105,493,191
4590192,36,7332,1571,7945,1375
4590241,32,243,109,1307,313
4590324,47,3745,1098,1323,361
4590332,34,258,112,231,104
4590408,21,413,144,2580,1182
4590437,33,3839,841,255,107
4590463,30,618,200,3187,683
4590470,30,310,138,1011,240
4590639,34,783,226,10878,1279
4590739,52,7621,1355,536,216
4590753,30,1023,347,4359,1382
4590754,27,1273,390,788,275
4610010,39,2842,569,7222,982
4610014,25,259,110,226,87
4610086,29,6088,927,317,102
4610131,38,525,127,4065,723
4610148,38,1944,474,2888,474
4610176,18,6689,1083,1789,457
4610201,28,5303,1042,275,94
4610349,25,285,137,576,230
4610379,23,388,112,228,90
4610494,32,11677,1583,403,142
4610577,24,237,88,204,56
4610670,31,2151,555,25755,3252
4610681,31,677,175,18114,1916
4610689,32,467,131,2726,845
4610743,31,10163,2309,406,137
4640047,29,5122,996,2957,546
4640092,42,5095,1161,3312,572
4640100,21,1693,528,715,315
4640132,22,300,97,588,200
4640327,45,343,124,5582,1044
4640347,38,4734,1115,4235,829
4640348,37,2873,517,2827,564
4640451,41,13157,2546,5940,1076
4640541,33,2733,706,299,83
4640672,30,19884,4548,10437,1197
4640725,35,511,125,4556,899
4640730,32,1531,584,733,249
4640750,29,1463,390,1517,313
4670095,26,348,138,2801,631
4670148,29,1315,302,10466,1338
4670343,32,7231,1396,1840,472
4670392,31,4327,939,345,143
4670397,22,415,106,2865,279
4670500,32,3854,1288,1256,425
4670551,23,2471,578,250,70
4670592,25,5256,690,4080,642
4670639,28,415,127,11000,1543
4670647,41,8335,1494,384,204
4670754,22,2957,717,982,359
4730136,30,362,112,1777,558
4730167,26,231,100,375,184
4730180,20,302,111,1337,280
4730196,28,703,145,8466,1283
4730270,39,2840,589,237,109
4730273,30,4462,999,307,148
4730309,35,1628,343,9659,1954
4730326,30,228,79,258,133
4730397,31,4602,1036,1958,614
4730491,36,3324,748,10003,1790
4730551,47,5505,1046,290,126
4730646,27,6233,1558,364,128
4730674,36,7644,1612,11467,1432
4760014,26,9391,2209,15553,2017
4760035,28,5229,1244,299,142
4760041,25,286,123,722,191
4760079,42,5162,1281,422,168
4760093,29,4376,985,1341,440
4760136,34,318,105,1048,359
4760180,32,542,171,3555,577
4760241,35,3556,733,236,80
4760274,37,336,104,5728,990
4760446,24,522,165,3084,640
4760452,26,587,113,1099,427
4760537,32,376,160,339,193
4760739,34,2446,372,1253,307
4760768,26,471,124,1293,277
4780010,29,342,136,3087,682
4780014,33,15611,3040,7604,988
4780019,25,4742,656,281,104
4780035,24,3368,524,615,249
4780075,30,2557,559,222,80
4780086,30,257,151,1231,379
4780114,27,226,88,219,103
4780239,28,377,128,2765,594
4780364,32,412,116,1444,325
4780546,33,352,131,3121,684
4780554,28,1394,452,234,82
4780653,38,13712,2015,5240,826
4780681,32,325,107,4230,817
4780747,27,2093,403,5718,1007
4810082,39,753,184,5483,1064
4810093,27,1212,323,259,93
4810136,22,504,159,278,147
4810189,37,251,125,229,108
4810196,27,2524,791,1490,384
4810204,36,7907,1611,321,156
4810240,46,367,124,2350,648
4810273,50,8334,1454,384,137
4810292,35,7257,1092,2116,423
4810315,33,4729,964,729,238
4810348,22,4906,1015,301,93
4810364,37,11478,2309,537,209
4810368,44,10573,2424,5183,760
4810411,30,9633,2089,3176,730
4810452,39,342,110,6254,1528
4810484,37,8478,1434,310,112
4810487,28,5303,797,238,86
4810519,37,412,129,2201,526
4810600,24,244,105,230,93
4810626,28,262,108,210,69
4810630,26,4059,870,281,124
4810647,20,8299,1180,1867,389
4810735,39,5344,1045,2935,554
4830112,41,870,291,7561,1658
4830154,36,6373,900,1511,333
4830184,27,401,70,2677,523
4830259,19,6118,897,281,95
4830324,29,2249,398,17591,2758
4830332,24,606,185,1149,297
4830343,34,5833,1226,534,212
4830403,22,253,104,296,119
4830408,24,4975,535,299,97
4830451,33,7271,1219,5100,824
4830523,38,687,143,3064,548
4830541,33,1926,496,251,96
4830544,33,279,128,1328,251
4830605,31,833,256,5785,1444
4850010,33,251,79,840,230
4850014,24,2755,846,275,105
4850022,37,1049,283,2855,577
4850053,43,340,134,1739,370
4850072,29,249,99,1106,224
4850139,29,323,103,4038,750
4850180,23,786,271,600,160
4850195,42,5640,1244,7088,1179
4850241,40,11180,2283,285,98
4850242,33,8967,1760,3592,711
4850274,29,5003,728,291,117
4850280,33,7037,1548,395,170
4850324,36,3721,676,1159,253
4850348,41,269,112,5886,914
4850370,38,278,116,293,124
4850386,25,7160,977,4985,465
4850463,32,308,134,2204,630
4850487,21,4783,827,267,76
4850504,29,313,133,210,91
4850561,33,4079,755,3225,565
4850615,32,5704,824,3367,455
4850630,34,716,215,22475,3263
4850647,33,255,108,213,79
4850682,27,6190,1610,8249,1838
4850743,26,6365,1510,301,142
4860138,28,266,92,264,96
4860154,22,5766,689,582,167
4860273,33,6206,979,11949,1901
4860360,29,2005,313,1119,305
4860377,33,4867,1032,266,110
4860392,36,261,125,2754,701
4860411,30,5635,1282,278,104
4860437,48,9045,1870,8011,1118
4860474,23,1780,365,3709,768
4860500,31,468,135,4724,840
4860762,21,2126,492,235,106
4880019,30,5203,973,254,116
4880059,40,8069,1403,384,130
4880192,32,6154,983,296,127
4880228,34,1040,337,284,103
4880259,24,251,122,258,141
4880377,25,845,307,7011,1291
4880382,34,326,136,301,130
4880398,29,15444,3802,850,201
4880484,39,358,138,4459,803
4880491,36,347,145,2483,377
4880703,28,811,274,454,149
4880711,31,10151,1867,2020,385
4890161,33,11540,2727,11969,1691
4890162,26,993,219,2716,344
4890167,32,266,99,259,118
4890184,37,3044,698,1564,398
4890379,24,454,156,3440,720
4890392,26,558,186,3886,992
4890424,30,353,180,234,112
4890440,43,9614,1849,346,133
4890524,43,4619,1073,292,133
4890528,32,412,130,608,269
4890544,36,4915,1193,261,86
4890563,29,1552,348,758,168
4890647,26,357,115,328,139
4890673,22,5596,1296,810,244
4890722,30,305,119,5720,998
4890747,26,5283,1057,259,98
4900148,30,5457,1308,351,141
4900280,38,2095,369,5419,808
4900347,23,332,129,8262,1290
4900408,35,2391,619,1704,526
4900452,33,3576,550,239,105
4900458,26,5552,970,1297,353
4900474,23,789,216,290,131
4900519,27,688,208,290,135
4900551,30,2395,565,280,147
4900594,39,4802,1104,5963,783
4900619,30,1652,444,6046,1340
4900673,35,3412,660,352,190
4900768,25,3236,596,1714,462
4920066,18,6263,1178,203,77
4920068,28,1065,328,569,173
4920110,26,3503,522,212,74
4920209,23,480,141,2041,379
4920242,26,295,101,284,125
4920338,35,4971,993,335,152
4920343,39,1483,351,246,100
4920402,29,4464,1132,375,153
4920484,30,2898,676,1226,313
4920603,26,2825,679,12425,1438
4920634,30,207,88,242,110
5050068,39,11047,2084,577,223
5050093,35,615,161,11866,1616
5050142,34,475,173,274,109
5050168,45,244,119,203,88
5050181,41,7050,1288,7600,893
5050484,30,8572,1379,2360,538
5050528,35,1581,366,14324,2063
5050546,22,4186,819,288,153
5050672,29,326,115,3533,750
5050678,29,395,135,7219,1177
5050687,28,321,106,4703,718
5050689,38,3269,770,2874,742
5050730,44,6468,1528,247,90
5080025,28,2111,521,1162,365
5080132,28,4921,1559,305,104
5080133,34,371,128,1072,379
5080259,26,10705,1732,930,318
5080274,33,5771,1313,7279,1414
5080280,27,328,117,232,78
5080341,29,284,101,809,272
5080343,27,298,111,1258,356
5080360,25,2837,922,269,68
5080465,27,7842,1707,583,233
5080564,45,287,112,220,88
5080703,30,212,91,1015,289
5090020,39,654,208,7631,1548
5090070,31,725,236,3004,1319
5090255,17,3963,817,288,101
5090382,26,5220,1006,361,152
5090392,31,386,123,10535,1871
5090402,34,417,147,2583,700
5090403,30,258,105,974,253
5090411,43,4755,1072,3766,738
5090670,40,13117,2288,1208,275
5090743,30,729,236,343,116
5090767,31,283,111,4111,862
5130048,31,4265,871,3043,553
5130110,27,2313,464,223,85
5130193,23,435,122,4887,1388
5130196,34,284,107,4835,603
5130204,34,5502,965,3033,489
5130274,17,308,60,1004,131
5130402,36,422,113,8098,973
5130463,31,342,130,238,92
5130471,26,305,97,2189,425
5130482,26,3731,551,247,106
5130538,25,411,148,305,96
5130634,24,4880,856,309,148
5130750,36,732,159,8284,1158
5220110,28,9546,1668,4256,703
5220170,24,1770,349,196,102
5220347,41,12768,1899,6132,1030
5220356,26,2418,491,283,118
5220358,43,608,202,6684,1062
5220376,29,698,169,13144,1393
5220402,31,4734,894,224,106
5220537,30,7244,1430,365,111
5220673,38,3409,881,2563,533
5220709,30,2692,515,1754,406
5260021,34,1157,299,10718,1566
5260040,34,7887,1736,1291,573
5260113,34,7915,1700,5999,1004
5260201,30,2363,646,1658,400
5260255,45,656,205,196,83
5260292,36,1333,339,906,254
5260328,27,7213,1588,417,120
5260370,38,585,148,16005,1854
5260392,36,8024,1936,389,129
5260397,27,387,142,874,294
5260414,20,7839,1844,946,207
5260465,28,415,162,4157,751
5260523,36,7861,1481,527,191
5270095,27,3471,649,238,82
5270110,28,7473,1411,354,153
5270112,20,2506,506,7264,1141
5270142,31,4651,967,341,131
5270152,25,1862,664,2152,652
5270242,32,5560,1310,293,149
5270288,34,245,95,11153,1566
5270292,22,256,102,2300,268
5270368,29,730,208,13246,1973
5270452,25,2357,556,2018,469
5270458,23,617,145,657,199
5270470,22,386,86,3971,995
5270491,38,354,117,4289,827
5270497,35,548,131,7103,1219
5270523,32,2325,559,6618,1309
5270671,22,4202,1289,314,108
5270747,32,4358,1078,2301,642
5310041,23,3907,847,293,112
5310053,18,9560,1969,250,81
5310068,20,275,108,567,176
5310075,20,245,73,1512,380
5310100,36,531,187,5934,1282
5310102,23,5517,1264,279,130
5310148,31,274,99,1696,444
5310204,48,23237,3966,6210,1155
5310215,41,691,176,3845,755
5310324,29,5206,1075,9656,1514
5310332,25,4125,1146,298,125
5310468,33,15366,3748,1187,296
5310494,31,3171,553,17988,2304
5310561,28,835,172,1142,261
5310605,40,611,194,517,146
5310634,31,3869,927,2092,632
5310678,34,2172,449,2159,443
5310706,41,1288,307,1356,377
5310717,24,241,98,890,231
5310753,35,7918,1833,319,110
5310767,40,340,114,332,129
5340010,32,6695,1446,4793,847
5340048,34,608,189,5617,1099
5340068,40,9183,2192,412,174
5340121,26,243,88,209,95
5340152,30,344,101,1889,434
5340161,19,2819,633,210,62
5340435,29,4808,938,373,163
5340615,38,7748,1773,4488,903
5340639,35,259,107,221,104
5340706,29,2981,706,254,96
5340711,27,304,119,235,110
5340736,24,3960,787,227,74
5360047,30,5935,1223,276,132
5360072,26,11644,2327,353,122
5360128,33,979,232,2511,655
5360180,33,302,122,2378,434
5360301,34,474,174,1645,634
5360307,35,3641,865,266,135
5360364,42,10754,2111,2636,587
5360382,29,3038,471,1333,296
5360487,40,320,130,361,137
5360521,33,353,146,1411,405
5360546,33,9830,1541,332,100
5360551,24,383,162,2646,565
5360603,43,1141,310,15126,1992
5390021,40,2736,797,3031,645
5390100,27,4570,819,2106,411
5390156,37,249,108,217,96
5390176,42,574,171,5110,962
5390209,22,6472,1514,338,182
5390215,28,217,104,253,98
5390440,28,4402,791,1312,358
5390541,32,5444,1179,2762,546
5390598,26,283,114,1060,345
5390630,30,345,107,2729,564
5390689,30,3276,590,289,136
5390736,29,365,135,9738,1631
5420022,28,4458,740,3163,563
5420075,21,13556,1871,1501,342
5420091,29,323,81,187,67
5420102,33,4388,1056,420,166
5420195,32,2834,579,718,259
5420202,34,1701,331,4571,1077
5420300,31,252,117,3713,837
5420463,33,9744,1590,371,109
5420709,33,10749,1818,8394,1051
5420739,13,1477,287,237,59
5490053,32,1995,520,5419,712
5490070,29,10552,2301,1223,349
5490072,20,857,215,5324,1149
5490110,36,13151,2989,8781,1410
5490121,26,2035,502,949,255
5490154,18,252,87,1258,339
5490253,34,322,93,198,85
5490270,32,6094,1343,2710,591
5490356,39,5173,1421,327,166
5490564,22,1567,342,399,152
5490653,18,9535,1246,463,92
5490673,41,1164,344,11890,1737
5550131,35,1758,402,4382,912
5550154,42,5844,1207,399,169
5550201,39,8300,1742,366,147
5550240,38,3651,886,291,98
5550280,32,329,111,220,107
5550349,22,15867,3231,746,181
5550523,29,3104,551,828,268
5550592,37,345,103,367,170
5550598,31,1080,270,478,105
5550673,22,284,115,527,161
5550709,21,6814,1167,2920,374
5550735,43,560,167,9154,1339
5550747,32,1091,311,15093,1675
5560026,33,5164,941,319,115
5560070,28,7810,1308,301,110
5560110,18,7647,1842,400,170
5560121,32,4581,1082,261,99
5560152,30,2196,560,1432,409
5560195,38,9531,1955,346,188
5560253,28,6506,1363,1130,203
5560338,29,3514,912,294,128
5560403,30,314,110,214,130
5560463,25,3256,991,242,130
5560470,31,1179,259,9825,1118
5560520,34,289,106,318,163
5560575,33,268,81,3031,643
5560711,33,326,120,2738,843
5570093,24,3394,878,1143,326
5570114,24,5121,1398,326,172
5570274,34,6578,1556,28200,3171
5570296,24,2844,734,309,158
5570377,32,360,118,435,149
5570400,31,1831,376,218,92
5570414,53,8790,1694,336,138
5570435,27,5897,1694,1521,314
5570477,33,12118,2913,268,104
5570523,24,10777,1306,2066,476
5570541,34,2370,447,1446,339
5670037,30,389,114,3995,651
5670128,48,6271,1182,300,143
5670161,28,875,249,861,337
5670369,36,364,117,2002,424
5670487,35,8846,2285,241,83
5670619,28,273,124,223,114
5670661,30,11873,1847,651,269
5670678,30,363,135,2715,630
5670685,19,3020,786,193,50
5720048,32,5152,1445,2916,500
5720059,35,1513,297,16829,1848
5720064,36,10230,2003,426,179
5720070,30,425,127,3425,568
5720180,29,611,249,662,173
5720184,35,13231,2869,3594,689
5720209,38,238,96,371,177
5720270,31,4021,841,241,109
5720343,37,343,128,199,71
5720427,27,2218,621,1298,289
5720437,18,278,93,2026,430
5720441,36,6894,1419,3302,754
5720446,33,3002,747,294,135
5720598,37,4449,1024,247,127
5720626,32,11721,2490,2118,509
5720753,43,6597,1219,5932,996
5810181,18,5949,1811,419,201
5810242,21,253,60,1303,413
5810349,21,6551,1072,265,115
5810392,35,7506,1100,244,105
5810414,32,263,99,3265,781
5810441,37,2733,828,1936,464
5810452,32,248,104,1285,361
5810494,31,4988,874,293,125
5810551,30,9254,1420,4365,707
5810634,36,2511,613,1722,466
5810669,24,424,126,253,93
5810673,21,1983,462,1195,309
5820022,35,382,115,2729,574
5820025,36,7997,1471,366,125
5820129,35,6738,1870,1670,508
5820180,32,3208,589,825,300
5820189,29,12125,1856,379,122
5820220,41,713,202,237,107
5820224,27,1465,313,740,211
5820241,24,257,145,255,87
5820246,31,3806,649,316,120
5820477,30,256,111,270,113
5820500,36,7241,1752,318,121
5820523,37,265,126,226,100
5820528,30,4990,894,365,137
5820646,26,9969,2088,378,149
5820689,30,412,173,5195,960
5820762,20,521,139,4086,726
5820768,26,7253,1709,14785,1878
5860047,37,7983,1687,3611,591
5860088,26,617,146,1257,339
5860240,32,488,112,3247,567
5860369,24,2112,604,934,263
5860438,29,6300,1451,313,174
5860543,32,9632,1670,1398,359
5860563,42,5826,1492,274,129
5860619,25,258,112,4285,649
5860653,33,279,114,295,122
5860707,38,291,103,8123,1139
5860717,41,420,131,7621,987
5870102,22,2247,796,251,92
5870113,34,2952,598,2330,490
5870187,27,4941,1216,291,112
5870246,44,1577,406,2177,496
5870315,27,2019,730,448,154
5870402,26,5987,902,3592,460
5870427,22,323,100,6855,1210
5870450,29,288,93,455,154
5870465,45,10410,2285,7246,1162
5870477,37,6864,1343,301,103
5870543,37,5461,1300,2161,488
5870544,26,3872,886,270,112
5870634,22,293,124,1052,351
5870747,37,4835,815,260,103
5890026,33,5881,1111,1343,493
5890095,30,5935,1345,313,137
5890164,45,5095,1020,8922,1326
5890187,32,8154,2214,341,117
5890246,32,12497,2857,1301,326
5890274,39,6308,1204,366,147
5890300,31,971,251,1605,401
5890382,37,309,117,1047,274
5890431,33,6906,983,298,101
5890468,29,11694,2388,371,136
5890470,28,3339,727,267,141
5890474,31,10541,2759,503,184
5890497,37,505,121,258,121
5890630,22,5429,1314,1108,294
5890689,31,1435,430,833,267
5890750,33,224,102,215,88
5890753,30,8134,1664,338,173
5900047,21,1256,366,205,61
5900082,30,1029,238,441,148
5900136,20,4623,1366,2989,606
5900215,32,1054,210,213,92
5900241,33,273,86,1211,356
5900370,28,2171,354,229,86
5900376,28,6121,1136,299,99
5900424,32,554,153,2706,550
5900563,31,1411,344,212,59
5900594,29,241,108,927,258
5900608,21,5478,559,485,162
